order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_items
82637,5757,Processing,F,2020-01-31 11:23:46+00:00,,,,1
82638,74997,Shipped,F,2020-05-03 07:32:50+00:00,,2020-05-08 07:32:50+00:00,,8
82639,64265,Delivered,F,2021-04-23 18:00:27+00:00,,2021-04-28 18:00:27+00:00,2021-04-30 18:00:27+00:00,1
82640,48436,Shipped,M,2020-03-13 17:22:20+00:00,,2020-03-15 17:22:20+00:00,,3
82641,10856,Returned,M,2020-04-20 09:59:14+00:00,2020-05-20 09:59:14+00:00,2020-04-21 09:59:14+00:00,2020-04-29 09:59:14+00:00,1
82642,41188,Shipped,F,2023-12-12 05:50:41+00:00,,2023-12-14 05:50:41+00:00,,10
82643,96660,Shipped,F,2022-07-14 01:42:11+00:00,,2022-07-17 01:42:11+00:00,,3
82644,118716,Cancelled,F,2023-02-21 18:28:55+00:00,,,,9
82645,1858,Returned,F,2022-07-03 21:58:11+00:00,2022-07-13 21:58:11+00:00,2022-07-04 21:58:11+00:00,2022-07-06 21:58:11+00:00,9
82646,19335,Processing,M,2022-01-28 13:53:30+00:00,,,,3
82647,58118,Shipped,F,2023-07-05 12:08:57+00:00,,2023-07-10 12:08:57+00:00,,4
82648,90272,Cancelled,F,2020-05-30 12:18:59+00:00,,,,3
82649,83271,Shipped,F,2022-09-06 18:24:59+00:00,,2022-09-09 18:24:59+00:00,,9
82650,45965,Shipped,F,2023-01-29 21:38:46+00:00,,2023-02-02 21:38:46+00:00,,10
82651,109591,Shipped,F,2021-05-21 15:44:45+00:00,,2021-05-22 15:44:45+00:00,,2
82652,120326,Shipped,M,2021-07-19 21:21:33+00:00,,2021-07-20 21:21:33+00:00,,3
82653,41616,Cancelled,M,2022-07-22 15:25:01+00:00,,,,3
82654,103382,Shipped,M,2021-01-06 00:55:37+00:00,,2021-01-09 00:55:37+00:00,,8
82655,10653,Delivered,F,2024-01-15 12:25:29+00:00,,2024-01-17 12:25:29+00:00,2024-01-20 12:25:29+00:00,5
82656,6991,Returned,F,2022-09-06 10:45:46+00:00,2022-09-18 10:45:46+00:00,2022-09-08 10:45:46+00:00,2022-09-13 10:45:46+00:00,10
82657,41359,Returned,M,2021-12-14 11:25:02+00:00,2022-01-19 11:25:02+00:00,2021-12-16 11:25:02+00:00,2021-12-21 11:25:02+00:00,4
82658,23215,Processing,F,2023-03-04 05:18:39+00:00,,,,8
82659,34675,Shipped,F,2024-03-03 20:17:16+00:00,,2024-03-06 20:17:16+00:00,,10
82660,47660,Processing,F,2023-05-28 14:35:03+00:00,,,,3
82661,4815,Cancelled,F,2020-04-30 17:25:38+00:00,,,,3
82662,70511,Cancelled,M,2023-06-29 18:46:18+00:00,,,,7
82663,45472,Processing,M,2023-08-25 21:41:45+00:00,,,,6
82664,91706,Cancelled,F,2024-03-25 15:37:07+00:00,,,,2
82665,67276,Delivered,F,2020-04-15 17:40:12+00:00,,2020-04-17 17:40:12+00:00,2020-04-25 17:40:12+00:00,5
82666,4122,Shipped,M,2020-06-06 10:11:22+00:00,,2020-06-10 10:11:22+00:00,,3
82667,61243,Cancelled,F,2022-03-04 08:48:31+00:00,,,,6
82668,73895,Returned,M,2022-04-07 20:34:03+00:00,2022-05-03 20:34:03+00:00,2022-04-10 20:34:03+00:00,2022-04-12 20:34:03+00:00,6
82669,113945,Shipped,M,2023-01-16 17:28:16+00:00,,2023-01-20 17:28:16+00:00,,8
82670,43872,Processing,M,2021-07-18 18:19:39+00:00,,,,3
82671,119689,Processing,F,2023-09-16 07:58:34+00:00,,,,3
82672,61190,Cancelled,M,2023-09-14 10:36:14+00:00,,,,1
82673,57542,Cancelled,F,2020-08-06 02:28:13+00:00,,,,10
82674,75493,Returned,F,2023-07-16 15:02:10+00:00,2023-08-02 15:02:10+00:00,2023-07-20 15:02:10+00:00,2023-07-24 15:02:10+00:00,6
82675,78767,Processing,F,2023-07-04 22:31:08+00:00,,,,7
82676,39345,Shipped,M,2020-10-26 03:48:04+00:00,,2020-10-31 03:48:04+00:00,,2
82677,55180,Returned,F,2024-10-06 04:58:55+00:00,2024-11-06 04:58:55+00:00,2024-10-11 04:58:55+00:00,2024-10-18 04:58:55+00:00,1
82678,21500,Cancelled,M,2022-08-13 00:11:13+00:00,,,,5
82679,116208,Cancelled,M,2023-11-30 17:37:36+00:00,,,,10
82680,98547,Delivered,M,2023-08-09 02:49:41+00:00,,2023-08-12 02:49:41+00:00,2023-08-13 02:49:41+00:00,2
82681,40538,Delivered,F,2020-10-31 20:59:04+00:00,,2020-11-04 20:59:04+00:00,2020-11-11 20:59:04+00:00,3
82682,60371,Shipped,M,2020-08-19 18:36:24+00:00,,2020-08-21 18:36:24+00:00,,3
82683,39490,Processing,M,2023-11-27 07:58:38+00:00,,,,3
82684,30958,Delivered,F,2021-05-05 18:20:05+00:00,,2021-05-06 18:20:05+00:00,2021-05-10 18:20:05+00:00,3
82685,89747,Cancelled,F,2024-06-06 14:14:25+00:00,,,,1
82686,62567,Delivered,F,2023-11-09 15:09:39+00:00,,2023-11-10 15:09:39+00:00,2023-11-18 15:09:39+00:00,9
82687,90019,Returned,M,2020-02-23 14:30:30+00:00,2020-04-01 14:30:30+00:00,2020-02-27 14:30:30+00:00,2020-03-05 14:30:30+00:00,8
82688,92567,Delivered,M,2024-01-13 18:41:39+00:00,,2024-01-17 18:41:39+00:00,2024-01-20 18:41:39+00:00,6
82689,100014,Delivered,F,2021-05-11 15:16:39+00:00,,2021-05-14 15:16:39+00:00,2021-05-19 15:16:39+00:00,7
82690,78242,Returned,M,2020-04-26 15:07:33+00:00,2020-05-29 15:07:33+00:00,2020-04-29 15:07:33+00:00,2020-05-07 15:07:33+00:00,10
82691,3526,Delivered,M,2023-07-24 16:51:14+00:00,,2023-07-26 16:51:14+00:00,2023-08-01 16:51:14+00:00,6
82692,44545,Cancelled,M,2022-11-18 23:10:58+00:00,,,,10
82693,78535,Returned,M,2020-05-20 17:31:01+00:00,2020-06-10 17:31:01+00:00,2020-05-22 17:31:01+00:00,2020-05-25 17:31:01+00:00,4
82694,5800,Delivered,F,2022-04-11 04:35:14+00:00,,2022-04-15 04:35:14+00:00,2022-04-17 04:35:14+00:00,6
82695,50341,Delivered,F,2021-10-19 14:04:10+00:00,,2021-10-21 14:04:10+00:00,2021-10-26 14:04:10+00:00,5
82696,50701,Returned,M,2022-07-01 06:54:32+00:00,2022-07-17 06:54:32+00:00,2022-07-04 06:54:32+00:00,2022-07-11 06:54:32+00:00,3
82697,52195,Cancelled,M,2022-11-01 03:13:03+00:00,,,,8
82698,105675,Shipped,F,2021-11-02 09:32:57+00:00,,2021-11-03 09:32:57+00:00,,7
82699,105323,Shipped,M,2021-04-10 20:12:25+00:00,,2021-04-13 20:12:25+00:00,,3
82700,75325,Cancelled,F,2020-07-06 21:42:17+00:00,,,,8
82701,1519,Returned,F,2022-11-13 23:07:58+00:00,2022-11-28 23:07:58+00:00,2022-11-17 23:07:58+00:00,2022-11-18 23:07:58+00:00,7
82702,33902,Shipped,F,2023-08-12 19:02:21+00:00,,2023-08-17 19:02:21+00:00,,6
82703,102368,Returned,F,2021-02-21 01:35:43+00:00,2021-03-08 01:35:43+00:00,2021-02-26 01:35:43+00:00,2021-03-04 01:35:43+00:00,3
82704,55584,Cancelled,F,2022-07-18 02:44:30+00:00,,,,2
82705,19712,Shipped,F,2020-03-21 09:55:02+00:00,,2020-03-26 09:55:02+00:00,,5
82706,25902,Cancelled,F,2024-04-24 16:58:42+00:00,,,,7
82707,6363,Returned,F,2021-03-22 13:13:21+00:00,2021-04-22 13:13:21+00:00,2021-03-23 13:13:21+00:00,2021-03-25 13:13:21+00:00,8
82708,60326,Processing,M,2022-05-11 10:36:40+00:00,,,,10
82709,89967,Processing,F,2021-11-30 07:41:32+00:00,,,,7
82710,44232,Processing,M,2020-10-01 01:18:37+00:00,,,,9
82711,35028,Delivered,F,2024-08-27 07:09:33+00:00,,2024-08-30 07:09:33+00:00,2024-09-06 07:09:33+00:00,1
82712,58560,Processing,F,2024-04-14 18:25:52+00:00,,,,1
82713,78090,Shipped,F,2022-10-06 12:44:47+00:00,,2022-10-07 12:44:47+00:00,,9
82714,96821,Returned,M,2024-07-26 20:50:33+00:00,2024-08-17 20:50:33+00:00,2024-07-28 20:50:33+00:00,2024-07-30 20:50:33+00:00,2
82715,16523,Delivered,F,2023-09-14 10:56:21+00:00,,2023-09-18 10:56:21+00:00,2023-09-23 10:56:21+00:00,6
82716,60036,Cancelled,M,2022-02-04 18:26:25+00:00,,,,9
82717,74589,Returned,M,2021-08-10 14:39:05+00:00,2021-08-29 14:39:05+00:00,2021-08-11 14:39:05+00:00,2021-08-17 14:39:05+00:00,1
82718,19235,Cancelled,M,2022-01-30 02:01:45+00:00,,,,7
82719,67192,Shipped,F,2023-08-08 05:53:52+00:00,,2023-08-11 05:53:52+00:00,,7
82720,52526,Shipped,M,2021-05-10 07:36:31+00:00,,2021-05-13 07:36:31+00:00,,2
82721,109689,Returned,M,2020-05-22 05:19:22+00:00,2020-06-12 05:19:22+00:00,2020-05-24 05:19:22+00:00,2020-06-03 05:19:22+00:00,5
82722,80686,Cancelled,M,2021-11-11 17:56:42+00:00,,,,1
82723,49052,Cancelled,F,2022-07-05 17:26:32+00:00,,,,4
82724,99709,Returned,F,2024-07-04 22:39:46+00:00,2024-07-28 22:39:46+00:00,2024-07-06 22:39:46+00:00,2024-07-11 22:39:46+00:00,1
82725,79250,Returned,M,2020-11-23 11:35:12+00:00,2020-12-02 11:35:12+00:00,2020-11-26 11:35:12+00:00,2020-12-01 11:35:12+00:00,7
82726,27150,Shipped,F,2024-01-08 17:18:33+00:00,,2024-01-10 17:18:33+00:00,,5
82727,35004,Returned,F,2024-11-27 01:28:52+00:00,2024-12-10 01:28:52+00:00,2024-11-28 01:28:52+00:00,2024-12-02 01:28:52+00:00,1
82728,92932,Processing,M,2024-10-08 03:34:33+00:00,,,,2
82729,80136,Processing,F,2020-05-05 20:37:55+00:00,,,,10
82730,55151,Cancelled,F,2022-04-29 06:17:14+00:00,,,,9
82731,50993,Returned,M,2021-05-30 11:48:58+00:00,2021-06-19 11:48:58+00:00,2021-06-02 11:48:58+00:00,2021-06-08 11:48:58+00:00,6
82732,107824,Returned,M,2024-03-22 16:33:11+00:00,2024-04-10 16:33:11+00:00,2024-03-26 16:33:11+00:00,2024-04-03 16:33:11+00:00,9
82733,91453,Delivered,F,2021-08-20 15:38:08+00:00,,2021-08-23 15:38:08+00:00,2021-08-30 15:38:08+00:00,1
82734,86600,Cancelled,M,2022-10-06 22:40:38+00:00,,,,8
82735,73575,Processing,M,2020-01-15 13:14:27+00:00,,,,4
82736,98044,Cancelled,F,2021-01-01 10:12:45+00:00,,,,5
82737,38250,Processing,F,2022-10-26 12:15:59+00:00,,,,8
82738,3876,Delivered,M,2021-07-08 22:31:17+00:00,,2021-07-13 22:31:17+00:00,2021-07-19 22:31:17+00:00,10
82739,56562,Returned,M,2023-02-11 01:58:21+00:00,2023-03-19 01:58:21+00:00,2023-02-14 01:58:21+00:00,2023-02-23 01:58:21+00:00,8
82740,30766,Returned,M,2022-04-27 03:07:23+00:00,2022-06-08 03:07:23+00:00,2022-05-01 03:07:23+00:00,2022-05-11 03:07:23+00:00,2
82741,12712,Returned,M,2022-12-16 10:15:48+00:00,2023-01-08 10:15:48+00:00,2022-12-18 10:15:48+00:00,2022-12-20 10:15:48+00:00,5
82742,23413,Delivered,F,2022-06-19 21:02:17+00:00,,2022-06-24 21:02:17+00:00,2022-07-01 21:02:17+00:00,6
82743,98472,Delivered,F,2023-11-11 19:00:13+00:00,,2023-11-16 19:00:13+00:00,2023-11-21 19:00:13+00:00,6
82744,100991,Processing,M,2020-12-22 20:11:32+00:00,,,,6
82745,65839,Cancelled,F,2024-07-02 05:01:37+00:00,,,,4
82746,112599,Returned,F,2023-10-20 15:22:22+00:00,2023-11-25 15:22:22+00:00,2023-10-24 15:22:22+00:00,2023-10-29 15:22:22+00:00,8
82747,20575,Delivered,F,2021-03-23 14:26:24+00:00,,2021-03-26 14:26:24+00:00,2021-03-27 14:26:24+00:00,9
82748,108773,Processing,F,2020-01-12 15:30:15+00:00,,,,3
82749,89569,Shipped,F,2022-01-18 17:25:20+00:00,,2022-01-23 17:25:20+00:00,,7
82750,54824,Returned,M,2021-03-01 10:53:34+00:00,2021-03-20 10:53:34+00:00,2021-03-02 10:53:34+00:00,2021-03-12 10:53:34+00:00,3
82751,79916,Cancelled,M,2021-09-24 13:40:19+00:00,,,,10
82752,74788,Returned,M,2024-03-13 01:29:28+00:00,2024-04-03 01:29:28+00:00,2024-03-16 01:29:28+00:00,2024-03-26 01:29:28+00:00,3
82753,74621,Returned,M,2024-05-20 18:21:07+00:00,2024-06-17 18:21:07+00:00,2024-05-23 18:21:07+00:00,2024-05-24 18:21:07+00:00,10
82754,115804,Returned,M,2024-10-02 12:11:50+00:00,2024-10-24 12:11:50+00:00,2024-10-04 12:11:50+00:00,2024-10-12 12:11:50+00:00,4
82755,22966,Returned,M,2020-01-03 16:04:20+00:00,2020-01-19 16:04:20+00:00,2020-01-06 16:04:20+00:00,2020-01-09 16:04:20+00:00,2
82756,117237,Shipped,M,2023-04-15 05:41:02+00:00,,2023-04-20 05:41:02+00:00,,8
82757,60188,Delivered,F,2024-03-30 06:50:18+00:00,,2024-04-01 06:50:18+00:00,2024-04-04 06:50:18+00:00,8
82758,65565,Shipped,F,2023-08-20 21:28:18+00:00,,2023-08-22 21:28:18+00:00,,4
82759,60584,Shipped,M,2020-07-08 19:27:42+00:00,,2020-07-09 19:27:42+00:00,,7
82760,113648,Cancelled,F,2022-08-25 10:35:24+00:00,,,,7
82761,9223,Returned,F,2021-03-10 21:27:23+00:00,2021-04-09 21:27:23+00:00,2021-03-15 21:27:23+00:00,2021-03-17 21:27:23+00:00,10
82762,84816,Cancelled,M,2022-06-17 10:40:24+00:00,,,,8
82763,63021,Shipped,F,2020-04-19 08:50:30+00:00,,2020-04-23 08:50:30+00:00,,1
82764,47629,Returned,F,2024-12-25 10:44:34+00:00,2025-01-04 10:44:34+00:00,2024-12-29 10:44:34+00:00,2024-12-31 10:44:34+00:00,3
82765,111028,Processing,M,2023-07-23 11:27:28+00:00,,,,3
82766,48034,Returned,F,2020-06-18 20:47:57+00:00,2020-07-20 20:47:57+00:00,2020-06-20 20:47:57+00:00,2020-06-24 20:47:57+00:00,8
82767,27537,Processing,M,2024-08-09 05:55:45+00:00,,,,6
82768,84153,Shipped,F,2024-06-26 10:43:34+00:00,,2024-06-30 10:43:34+00:00,,4
82769,99219,Processing,F,2022-08-07 01:55:40+00:00,,,,5
82770,90335,Returned,F,2023-07-03 17:54:53+00:00,2023-07-31 17:54:53+00:00,2023-07-07 17:54:53+00:00,2023-07-12 17:54:53+00:00,5
82771,77913,Shipped,M,2021-11-11 04:05:17+00:00,,2021-11-13 04:05:17+00:00,,9
82772,37806,Shipped,M,2024-11-14 12:53:20+00:00,,2024-11-17 12:53:20+00:00,,10
82773,47543,Processing,F,2020-06-04 00:45:48+00:00,,,,3
82774,74402,Processing,F,2020-06-23 12:34:00+00:00,,,,8
82775,88248,Processing,M,2020-08-31 19:06:39+00:00,,,,3
82776,19206,Cancelled,F,2024-02-06 06:03:13+00:00,,,,7
82777,33726,Delivered,M,2020-05-16 15:22:16+00:00,,2020-05-18 15:22:16+00:00,2020-05-28 15:22:16+00:00,5
82778,19447,Cancelled,M,2022-11-02 20:10:32+00:00,,,,5
82779,47732,Cancelled,F,2022-03-05 06:41:22+00:00,,,,8
82780,81063,Delivered,F,2024-10-26 15:54:06+00:00,,2024-10-28 15:54:06+00:00,2024-11-07 15:54:06+00:00,9
82781,41196,Cancelled,F,2021-03-08 08:17:04+00:00,,,,7
82782,113431,Returned,M,2021-04-21 13:40:00+00:00,2021-05-10 13:40:00+00:00,2021-04-26 13:40:00+00:00,2021-05-04 13:40:00+00:00,8
82783,117590,Returned,M,2021-07-29 04:57:02+00:00,2021-08-13 04:57:02+00:00,2021-07-30 04:57:02+00:00,2021-08-05 04:57:02+00:00,5
82784,27058,Delivered,M,2024-01-02 06:59:47+00:00,,2024-01-05 06:59:47+00:00,2024-01-15 06:59:47+00:00,2
82785,85197,Delivered,F,2023-07-03 12:35:56+00:00,,2023-07-07 12:35:56+00:00,2023-07-15 12:35:56+00:00,10
82786,119630,Shipped,M,2023-09-04 18:06:14+00:00,,2023-09-06 18:06:14+00:00,,6
82787,87064,Shipped,F,2021-08-03 18:33:41+00:00,,2021-08-04 18:33:41+00:00,,6
82788,66509,Shipped,F,2021-05-11 14:11:38+00:00,,2021-05-16 14:11:38+00:00,,9
82789,110967,Cancelled,M,2020-05-16 09:06:07+00:00,,,,1
82790,58542,Cancelled,M,2021-01-05 03:40:41+00:00,,,,4
82791,33564,Delivered,M,2023-11-25 03:57:29+00:00,,2023-11-27 03:57:29+00:00,2023-12-05 03:57:29+00:00,3
82792,5274,Cancelled,F,2022-12-03 16:14:41+00:00,,,,9
82793,36370,Shipped,M,2020-10-10 18:42:43+00:00,,2020-10-11 18:42:43+00:00,,3
82794,68493,Processing,M,2020-10-27 03:34:08+00:00,,,,4
82795,29831,Delivered,F,2022-05-01 00:23:57+00:00,,2022-05-05 00:23:57+00:00,2022-05-07 00:23:57+00:00,9
82796,115559,Shipped,F,2022-01-12 07:00:21+00:00,,2022-01-13 07:00:21+00:00,,4
82797,62692,Shipped,F,2022-09-05 14:21:26+00:00,,2022-09-06 14:21:26+00:00,,8
82798,25874,Shipped,M,2024-10-27 10:09:07+00:00,,2024-11-01 10:09:07+00:00,,8
82799,39317,Cancelled,M,2021-01-14 03:26:59+00:00,,,,10
82800,56329,Shipped,F,2021-07-16 23:16:38+00:00,,2021-07-18 23:16:38+00:00,,10
82801,105614,Cancelled,F,2021-04-28 21:42:26+00:00,,,,1
82802,32998,Returned,F,2020-08-06 23:05:30+00:00,2020-08-24 23:05:30+00:00,2020-08-10 23:05:30+00:00,2020-08-13 23:05:30+00:00,9
82803,63345,Cancelled,F,2020-10-14 19:20:10+00:00,,,,5
82804,34630,Cancelled,M,2023-06-06 17:40:02+00:00,,,,6
82805,36083,Cancelled,F,2024-02-17 23:34:12+00:00,,,,8
82806,14611,Delivered,F,2023-06-26 11:58:50+00:00,,2023-06-27 11:58:50+00:00,2023-07-03 11:58:50+00:00,9
82807,61671,Returned,M,2020-03-14 15:24:48+00:00,2020-04-12 15:24:48+00:00,2020-03-16 15:24:48+00:00,2020-03-18 15:24:48+00:00,7
82808,88209,Processing,M,2024-03-06 09:33:58+00:00,,,,8
82809,44884,Cancelled,M,2021-08-21 13:13:45+00:00,,,,4
82810,102078,Shipped,M,2020-06-15 13:18:51+00:00,,2020-06-17 13:18:51+00:00,,5
82811,65770,Processing,F,2021-03-29 05:56:24+00:00,,,,9
82812,61850,Shipped,F,2021-10-11 14:04:13+00:00,,2021-10-16 14:04:13+00:00,,4
82813,74844,Delivered,F,2022-07-26 13:51:24+00:00,,2022-07-28 13:51:24+00:00,2022-08-01 13:51:24+00:00,7
82814,102998,Delivered,M,2023-05-21 12:53:03+00:00,,2023-05-26 12:53:03+00:00,2023-05-29 12:53:03+00:00,6
82815,67695,Returned,F,2021-04-20 01:32:58+00:00,2021-05-27 01:32:58+00:00,2021-04-23 01:32:58+00:00,2021-04-27 01:32:58+00:00,5
82816,61864,Processing,F,2024-12-13 23:24:43+00:00,,,,3
82817,40139,Processing,F,2020-02-26 18:08:29+00:00,,,,6
82818,58945,Processing,F,2022-01-08 10:05:05+00:00,,,,10
82819,51583,Returned,M,2022-04-05 17:15:50+00:00,2022-04-24 17:15:50+00:00,2022-04-09 17:15:50+00:00,2022-04-10 17:15:50+00:00,6
82820,84646,Delivered,F,2023-09-27 23:47:23+00:00,,2023-09-30 23:47:23+00:00,2023-10-01 23:47:23+00:00,4
82821,27343,Processing,F,2021-04-01 05:32:29+00:00,,,,6
82822,3104,Processing,F,2022-04-23 16:35:00+00:00,,,,7
82823,42689,Cancelled,M,2024-01-07 21:58:16+00:00,,,,4
82824,80945,Cancelled,F,2020-09-12 06:17:24+00:00,,,,5
82825,14004,Shipped,M,2020-01-22 20:00:00+00:00,,2020-01-24 20:00:00+00:00,,6
82826,94746,Returned,F,2024-02-25 06:14:13+00:00,2024-03-27 06:14:13+00:00,2024-02-26 06:14:13+00:00,2024-03-04 06:14:13+00:00,8
82827,32748,Processing,F,2024-11-29 04:01:35+00:00,,,,1
82828,13296,Shipped,F,2020-08-26 16:27:52+00:00,,2020-08-29 16:27:52+00:00,,9
82829,48425,Returned,F,2024-02-13 00:39:49+00:00,2024-02-27 00:39:49+00:00,2024-02-14 00:39:49+00:00,2024-02-22 00:39:49+00:00,2
82830,42539,Returned,M,2021-11-10 17:02:04+00:00,2021-12-02 17:02:04+00:00,2021-11-12 17:02:04+00:00,2021-11-22 17:02:04+00:00,10
82831,26214,Cancelled,M,2023-02-24 22:09:35+00:00,,,,8
82832,32143,Processing,F,2023-03-23 04:40:34+00:00,,,,9
82833,69603,Processing,M,2022-11-29 07:45:29+00:00,,,,3
82834,101201,Shipped,F,2021-04-17 14:33:22+00:00,,2021-04-20 14:33:22+00:00,,8
82835,97947,Delivered,M,2024-01-24 01:49:42+00:00,,2024-01-27 01:49:42+00:00,2024-02-04 01:49:42+00:00,4
82836,60399,Processing,F,2020-02-09 19:22:16+00:00,,,,4
82837,88824,Processing,F,2020-04-27 17:25:21+00:00,,,,10
82838,97997,Shipped,M,2024-07-05 22:59:17+00:00,,2024-07-06 22:59:17+00:00,,7
82839,56012,Returned,F,2022-03-20 16:56:03+00:00,2022-04-01 16:56:03+00:00,2022-03-21 16:56:03+00:00,2022-03-30 16:56:03+00:00,9
82840,48953,Shipped,F,2020-08-23 04:09:39+00:00,,2020-08-24 04:09:39+00:00,,9
82841,114437,Processing,F,2024-07-10 16:08:13+00:00,,,,5
82842,75343,Processing,M,2024-02-23 09:42:18+00:00,,,,2
82843,74096,Shipped,M,2021-08-28 09:50:32+00:00,,2021-09-02 09:50:32+00:00,,3
82844,104673,Cancelled,M,2020-03-18 23:07:24+00:00,,,,10
82845,120914,Returned,M,2022-04-21 18:38:29+00:00,2022-05-26 18:38:29+00:00,2022-04-22 18:38:29+00:00,2022-04-29 18:38:29+00:00,5
82846,61043,Returned,M,2020-11-02 17:57:32+00:00,2020-11-13 17:57:32+00:00,2020-11-05 17:57:32+00:00,2020-11-07 17:57:32+00:00,10
82847,44540,Returned,F,2022-11-13 21:54:04+00:00,2022-12-10 21:54:04+00:00,2022-11-14 21:54:04+00:00,2022-11-21 21:54:04+00:00,5
82848,833,Cancelled,F,2024-02-09 09:32:27+00:00,,,,1
82849,1120,Delivered,F,2021-12-22 06:25:21+00:00,,2021-12-26 06:25:21+00:00,2021-12-29 06:25:21+00:00,5
82850,112142,Delivered,F,2020-02-23 20:01:55+00:00,,2020-02-28 20:01:55+00:00,2020-03-07 20:01:55+00:00,4
82851,100916,Cancelled,F,2023-06-01 13:07:22+00:00,,,,10
82852,20003,Delivered,M,2020-11-11 13:06:11+00:00,,2020-11-13 13:06:11+00:00,2020-11-18 13:06:11+00:00,3
82853,13225,Shipped,M,2021-01-27 01:43:07+00:00,,2021-01-29 01:43:07+00:00,,9
82854,45682,Shipped,F,2020-12-07 17:42:37+00:00,,2020-12-10 17:42:37+00:00,,4
82855,86268,Delivered,M,2021-05-26 00:20:45+00:00,,2021-05-29 00:20:45+00:00,2021-06-01 00:20:45+00:00,7
82856,35531,Delivered,M,2024-06-01 03:09:52+00:00,,2024-06-04 03:09:52+00:00,2024-06-05 03:09:52+00:00,3
82857,115034,Returned,M,2020-03-04 06:28:37+00:00,2020-03-24 06:28:37+00:00,2020-03-08 06:28:37+00:00,2020-03-09 06:28:37+00:00,4
82858,49862,Shipped,F,2023-02-04 14:47:35+00:00,,2023-02-08 14:47:35+00:00,,7
82859,26036,Delivered,F,2021-03-24 19:16:19+00:00,,2021-03-29 19:16:19+00:00,2021-03-31 19:16:19+00:00,2
82860,22951,Cancelled,M,2021-06-22 20:41:19+00:00,,,,3
82861,99170,Delivered,M,2022-01-22 07:08:47+00:00,,2022-01-26 07:08:47+00:00,2022-02-05 07:08:47+00:00,6
82862,98263,Processing,F,2022-10-02 13:22:48+00:00,,,,4
82863,27569,Shipped,F,2020-04-21 08:20:48+00:00,,2020-04-25 08:20:48+00:00,,5
82864,66681,Shipped,F,2021-05-25 20:54:10+00:00,,2021-05-26 20:54:10+00:00,,1
82865,49812,Returned,F,2020-09-07 14:13:52+00:00,2020-09-26 14:13:52+00:00,2020-09-08 14:13:52+00:00,2020-09-14 14:13:52+00:00,5
82866,109647,Shipped,F,2020-12-30 05:02:20+00:00,,2021-01-02 05:02:20+00:00,,4
82867,91910,Shipped,F,2024-06-03 09:00:42+00:00,,2024-06-07 09:00:42+00:00,,1
82868,124690,Processing,F,2022-08-18 03:16:31+00:00,,,,1
82869,18447,Delivered,M,2023-02-25 18:10:49+00:00,,2023-03-02 18:10:49+00:00,2023-03-03 18:10:49+00:00,3
82870,67977,Delivered,M,2024-01-04 18:12:50+00:00,,2024-01-08 18:12:50+00:00,2024-01-09 18:12:50+00:00,1
82871,78146,Delivered,F,2023-12-22 09:20:30+00:00,,2023-12-25 09:20:30+00:00,2024-01-04 09:20:30+00:00,7
82872,107906,Delivered,F,2024-12-11 15:37:26+00:00,,2024-12-13 15:37:26+00:00,2024-12-16 15:37:26+00:00,9
82873,19842,Delivered,F,2023-11-28 18:40:35+00:00,,2023-11-29 18:40:35+00:00,2023-12-02 18:40:35+00:00,1
82874,65216,Delivered,F,2021-10-17 17:43:44+00:00,,2021-10-21 17:43:44+00:00,2021-10-27 17:43:44+00:00,5
82875,81516,Processing,M,2022-09-21 06:56:53+00:00,,,,1
82876,43462,Shipped,F,2022-06-04 00:35:37+00:00,,2022-06-05 00:35:37+00:00,,3
82877,119745,Returned,M,2024-07-24 13:09:27+00:00,2024-08-30 13:09:27+00:00,2024-07-29 13:09:27+00:00,2024-08-05 13:09:27+00:00,10
82878,94703,Cancelled,M,2022-07-06 08:52:55+00:00,,,,3
82879,13123,Shipped,F,2021-12-10 04:25:15+00:00,,2021-12-12 04:25:15+00:00,,2
82880,55035,Shipped,M,2020-11-24 08:15:03+00:00,,2020-11-28 08:15:03+00:00,,8
82881,54405,Cancelled,F,2021-08-05 06:29:25+00:00,,,,3
82882,112318,Cancelled,M,2021-02-03 22:20:26+00:00,,,,5
82883,62423,Returned,F,2024-06-23 15:59:44+00:00,2024-07-23 15:59:44+00:00,2024-06-25 15:59:44+00:00,2024-07-01 15:59:44+00:00,9
82884,47918,Cancelled,M,2023-11-22 14:39:41+00:00,,,,8
82885,64593,Cancelled,M,2020-04-16 23:42:07+00:00,,,,3
82886,28746,Cancelled,M,2024-12-15 12:52:07+00:00,,,,3
82887,29564,Shipped,M,2022-08-24 17:50:26+00:00,,2022-08-28 17:50:26+00:00,,5
82888,116251,Cancelled,M,2023-11-01 06:05:28+00:00,,,,4
82889,29652,Processing,M,2024-12-30 06:43:20+00:00,,,,5
82890,43074,Returned,F,2024-11-13 11:41:36+00:00,2024-12-05 11:41:36+00:00,2024-11-15 11:41:36+00:00,2024-11-21 11:41:36+00:00,6
82891,86666,Delivered,M,2020-07-01 20:17:13+00:00,,2020-07-05 20:17:13+00:00,2020-07-06 20:17:13+00:00,4
82892,23878,Shipped,M,2023-04-14 10:25:35+00:00,,2023-04-15 10:25:35+00:00,,4
82893,21219,Returned,F,2021-05-01 16:16:45+00:00,2021-05-28 16:16:45+00:00,2021-05-02 16:16:45+00:00,2021-05-12 16:16:45+00:00,8
