order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_items
12790,73242,Processing,M,2019-08-26 07:37:31,,,,5
12791,107920,Processing,F,2023-07-09 14:18:21,,,,8
12792,119457,Shipped,M,2022-12-22 11:27:18,,2022-12-25 11:27:18,,6
12793,50946,Processing,M,2024-07-09 03:29:49,,,,4
12794,1218,Cancelled,M,2020-05-29 04:06:14,,,,3
12795,31383,Processing,M,2019-12-28 11:51:12,,,,6
12796,90249,Complete,F,2020-12-28 03:26:46,,2020-12-31 03:26:46,2021-01-04 03:26:46,5
12797,64494,Returned,F,2022-02-09 16:14:39,2022-03-10 16:14:39,2022-02-12 16:14:39,2022-02-14 16:14:39,1
12798,107717,Processing,F,2022-11-14 09:32:36,,,,2
12799,118957,Complete,M,2021-02-22 08:23:45,,2021-02-27 08:23:45,2021-03-08 08:23:45,5
12800,116492,Complete,M,2021-12-23 08:28:07,,2021-12-24 08:28:07,2021-12-26 08:28:07,1
12801,31149,Processing,M,2024-04-09 01:16:35,,,,7
12802,16604,Cancelled,M,2022-11-29 04:55:56,,,,4
12803,63313,Complete,M,2022-05-30 04:49:19,,2022-06-01 04:49:19,2022-06-04 04:49:19,5
12804,123197,Processing,F,2021-02-02 07:24:29,,,,1
12805,106946,Processing,M,2023-08-30 15:39:05,,,,4
12806,99790,Complete,F,2023-04-29 23:47:48,,2023-05-03 23:47:48,2023-05-07 23:47:48,6
12807,71249,Returned,F,2020-10-28 07:31:48,2020-12-04 07:31:48,2020-10-29 07:31:48,2020-11-06 07:31:48,8
12808,102906,Cancelled,M,2022-12-06 14:55:29,,,,7
12809,16583,Cancelled,F,2021-08-27 21:40:25,,,,6
12810,42447,Complete,M,2022-10-23 20:30:02,,2022-10-25 20:30:02,2022-10-27 20:30:02,1
12811,12252,Shipped,M,2024-07-20 07:38:25,,2024-07-24 07:38:25,,5
12812,6910,Cancelled,F,2020-04-04 14:42:55,,,,5
12813,40060,Shipped,M,2021-08-09 14:18:05,,2021-08-13 14:18:05,,8
12814,39120,Returned,M,2020-07-20 17:03:22,2020-08-17 17:03:22,2020-07-24 17:03:22,2020-08-03 17:03:22,4
12815,10793,Processing,M,2024-06-05 11:34:14,,,,5
12816,29919,Returned,M,2023-08-09 01:43:39,2023-09-04 01:43:39,2023-08-11 01:43:39,2023-08-18 01:43:39,1
12817,91131,Returned,F,2023-11-18 09:53:33,2023-12-02 09:53:33,2023-11-21 09:53:33,2023-11-27 09:53:33,7
12818,93972,Returned,M,2024-06-03 00:48:57,2024-06-21 00:48:57,2024-06-07 00:48:57,2024-06-17 00:48:57,3
12819,120479,Processing,F,2020-11-26 07:00:36,,,,8
12820,34667,Returned,M,2023-01-23 11:25:40,2023-02-19 11:25:40,2023-01-25 11:25:40,2023-01-31 11:25:40,4
12821,50205,Complete,F,2021-12-13 07:27:18,,2021-12-15 07:27:18,2021-12-21 07:27:18,2
12822,92970,Processing,F,2024-04-11 16:32:37,,,,7
12823,56137,Returned,M,2021-02-24 14:18:39,2021-03-24 14:18:39,2021-02-25 14:18:39,2021-03-06 14:18:39,5
12824,101085,Cancelled,M,2024-04-22 17:43:39,,,,4
12825,447,Shipped,F,2020-09-15 09:31:22,,2020-09-18 09:31:22,,4
12826,89937,Processing,M,2019-01-21 15:02:03,,,,3
12827,69645,Cancelled,F,2021-12-24 07:15:34,,,,4
12828,72393,Returned,F,2021-02-12 06:28:52,2021-03-07 06:28:52,2021-02-13 06:28:52,2021-02-22 06:28:52,8
12829,66119,Processing,F,2023-12-14 17:07:27,,,,8
12830,121493,Returned,F,2020-09-29 17:20:57,2020-10-29 17:20:57,2020-10-02 17:20:57,2020-10-09 17:20:57,2
12831,115523,Complete,F,2023-11-18 22:13:40,,2023-11-21 22:13:40,2023-11-23 22:13:40,1
12832,51736,Shipped,M,2023-12-31 15:45:24,,2024-01-02 15:45:24,,2
12833,94578,Cancelled,M,2021-02-02 01:16:35,,,,5
12834,70676,Returned,F,2023-10-12 11:23:05,2023-10-24 11:23:05,2023-10-14 11:23:05,2023-10-19 11:23:05,2
12835,63516,Processing,M,2022-08-02 05:01:27,,,,5
12836,83758,Processing,M,2023-03-29 11:31:48,,,,7
12837,109135,Shipped,F,2020-02-02 04:33:24,,2020-02-07 04:33:24,,1
12838,25525,Shipped,F,2024-09-02 21:38:28,,2024-09-05 21:38:28,,4
12839,6161,Processing,M,2023-05-25 15:12:39,,,,4
12840,109466,Shipped,M,2024-04-20 18:11:41,,2024-04-23 18:11:41,,6
12841,41650,Complete,F,2021-01-25 02:04:19,,2021-01-27 02:04:19,2021-02-02 02:04:19,7
12842,81114,Complete,F,2022-04-03 22:28:54,,2022-04-08 22:28:54,2022-04-12 22:28:54,2
12843,22946,Complete,F,2021-02-14 11:59:25,,2021-02-19 11:59:25,2021-02-28 11:59:25,7
12844,114817,Shipped,M,2024-04-09 01:18:42,,2024-04-10 01:18:42,,2
12845,68564,Cancelled,M,2020-03-07 14:39:41,,,,3
12846,6012,Processing,F,2019-02-19 04:52:09,,,,8
12847,63343,Complete,M,2020-01-08 15:35:24,,2020-01-09 15:35:24,2020-01-19 15:35:24,2
12848,3865,Processing,M,2019-05-18 12:26:14,,,,1
12849,45078,Cancelled,F,2024-03-29 17:31:04,,,,8
12850,61442,Processing,F,2023-11-03 06:42:30,,,,1
12851,116687,Returned,M,2023-01-15 17:45:45,2023-02-23 17:45:45,2023-01-20 17:45:45,2023-01-30 17:45:45,3
12852,53483,Complete,M,2022-06-01 20:55:46,,2022-06-02 20:55:46,2022-06-04 20:55:46,8
12853,19491,Shipped,F,2019-10-18 05:39:20,,2019-10-21 05:39:20,,5
12854,92875,Cancelled,F,2020-07-14 10:18:59,,,,7
12855,60830,Returned,F,2019-02-24 04:34:26,2019-03-31 04:34:26,2019-03-01 04:34:26,2019-03-05 04:34:26,2
12856,42009,Cancelled,F,2022-07-24 19:44:00,,,,8
12857,12769,Cancelled,F,2024-05-18 22:26:47,,,,6
12858,112519,Shipped,M,2022-06-25 05:31:49,,2022-06-29 05:31:49,,3
12859,13017,Cancelled,M,2024-05-19 06:02:56,,,,5
12860,37360,Cancelled,F,2022-04-12 04:59:44,,,,2
12861,117650,Returned,F,2019-01-24 05:22:59,2019-03-08 05:22:59,2019-01-27 05:22:59,2019-02-06 05:22:59,1
12862,94751,Cancelled,F,2019-10-24 21:11:48,,,,8
12863,93292,Shipped,F,2021-02-22 21:31:31,,2021-02-23 21:31:31,,7
12864,54408,Returned,F,2020-03-15 10:33:03,2020-04-08 10:33:03,2020-03-18 10:33:03,2020-03-22 10:33:03,8
12865,87018,Processing,F,2021-04-04 13:28:21,,,,6
12866,103799,Shipped,M,2024-02-09 12:26:45,,2024-02-11 12:26:45,,4
12867,51380,Shipped,M,2023-05-28 12:08:32,,2023-05-30 12:08:32,,5
12868,119385,Complete,F,2023-12-10 19:48:32,,2023-12-14 19:48:32,2023-12-18 19:48:32,4
12869,50849,Returned,M,2019-10-15 22:21:29,2019-11-12 22:21:29,2019-10-18 22:21:29,2019-10-27 22:21:29,7
12870,77484,Shipped,F,2022-06-24 16:02:55,,2022-06-27 16:02:55,,5
12871,101341,Processing,F,2021-02-23 10:18:28,,,,3
12872,27853,Cancelled,F,2023-01-18 05:09:56,,,,6
12873,12178,Cancelled,M,2024-05-22 00:17:38,,,,4
12874,74016,Complete,F,2020-09-21 04:11:41,,2020-09-25 04:11:41,2020-10-02 04:11:41,8
12875,124297,Returned,M,2019-06-03 23:29:54,2019-07-09 23:29:54,2019-06-06 23:29:54,2019-06-10 23:29:54,8
12876,20326,Returned,M,2021-05-27 06:28:23,2021-06-22 06:28:23,2021-05-28 06:28:23,2021-06-06 06:28:23,5
12877,46275,Shipped,M,2024-08-09 08:55:29,,2024-08-13 08:55:29,,2
12878,7208,Cancelled,M,2022-11-23 08:00:04,,,,4
12879,124305,Cancelled,F,2024-01-17 13:30:48,,,,6
12880,100234,Returned,F,2019-04-17 14:34:05,2019-04-25 14:34:05,2019-04-20 14:34:05,2019-04-23 14:34:05,6
12881,110800,Returned,M,2023-12-17 16:24:20,2024-01-21 16:24:20,2023-12-21 16:24:20,2023-12-28 16:24:20,8
12882,60617,Returned,F,2022-07-20 21:34:24,2022-07-31 21:34:24,2022-07-22 21:34:24,2022-07-27 21:34:24,6
12883,63756,Returned,M,2023-04-21 16:10:56,2023-05-15 16:10:56,2023-04-22 16:10:56,2023-04-27 16:10:56,1
12884,10537,Cancelled,M,2020-08-17 23:11:24,,,,3
12885,60927,Returned,M,2021-01-01 01:33:32,2021-01-28 01:33:32,2021-01-06 01:33:32,2021-01-15 01:33:32,8
12886,6234,Complete,F,2020-03-17 05:18:12,,2020-03-21 05:18:12,2020-03-27 05:18:12,4
12887,90947,Processing,F,2020-09-09 07:54:50,,,,5
12888,103990,Shipped,F,2022-12-28 08:19:57,,2023-01-02 08:19:57,,6
12889,84165,Returned,F,2024-08-12 23:04:36,2024-08-27 23:04:36,2024-08-16 23:04:36,2024-08-17 23:04:36,7
12890,79712,Complete,M,2020-11-26 04:06:03,,2020-11-29 04:06:03,2020-12-05 04:06:03,5
12891,21456,Complete,F,2020-06-06 01:17:48,,2020-06-11 01:17:48,2020-06-14 01:17:48,4
12892,69727,Cancelled,F,2024-03-05 04:51:55,,,,2
12893,86718,Cancelled,M,2021-11-17 05:59:34,,,,6
12894,91921,Complete,M,2024-03-12 04:10:08,,2024-03-17 04:10:08,2024-03-21 04:10:08,5
12895,78692,Complete,M,2019-09-25 00:04:45,,2019-09-28 00:04:45,2019-10-02 00:04:45,2
12896,49118,Shipped,F,2024-08-18 21:51:20,,2024-08-20 21:51:20,,4
12897,116826,Returned,M,2022-01-27 00:29:51,2022-02-18 00:29:51,2022-02-01 00:29:51,2022-02-05 00:29:51,5
12898,5977,Returned,F,2021-07-11 12:09:09,2021-07-16 12:09:09,2021-07-12 12:09:09,2021-07-14 12:09:09,2
12899,85308,Complete,M,2023-12-30 02:16:01,,2023-12-31 02:16:01,2024-01-03 02:16:01,2
12900,83532,Complete,F,2022-12-11 00:01:35,,2022-12-14 00:01:35,2022-12-15 00:01:35,2
12901,118567,Processing,M,2022-01-26 21:03:05,,,,1
12902,80680,Cancelled,M,2023-06-03 14:50:37,,,,1
12903,39381,Complete,M,2019-05-22 02:43:39,,2019-05-26 02:43:39,2019-06-03 02:43:39,7
12904,37755,Cancelled,M,2020-07-02 13:40:13,,,,4
12905,102032,Shipped,M,2024-07-22 17:05:37,,2024-07-24 17:05:37,,8
12906,48282,Shipped,F,2022-02-01 01:32:18,,2022-02-03 01:32:18,,6
12907,10126,Shipped,F,2020-02-16 03:47:52,,2020-02-17 03:47:52,,2
12908,123909,Returned,M,2020-11-27 01:12:52,2021-01-02 01:12:52,2020-11-29 01:12:52,2020-12-05 01:12:52,4
12909,67123,Processing,M,2020-10-16 04:40:36,,,,4
12910,12885,Shipped,F,2021-03-24 20:52:07,,2021-03-26 20:52:07,,8
12911,70302,Cancelled,F,2021-06-19 15:19:45,,,,6
12912,34536,Returned,F,2024-10-29 10:50:41,2024-11-12 10:50:41,2024-10-30 10:50:41,2024-11-06 10:50:41,7
12913,107540,Complete,F,2022-12-21 16:45:40,,2022-12-24 16:45:40,2022-12-28 16:45:40,5
12914,71908,Returned,F,2022-12-19 08:41:20,2023-01-23 08:41:20,2022-12-22 08:41:20,2022-12-27 08:41:20,5
12915,52062,Returned,F,2022-07-14 18:08:19,2022-08-05 18:08:19,2022-07-19 18:08:19,2022-07-21 18:08:19,8
12916,6380,Cancelled,M,2022-05-24 15:29:46,,,,8
12917,116061,Complete,F,2022-07-29 22:44:28,,2022-07-31 22:44:28,2022-08-05 22:44:28,3
12918,88285,Shipped,F,2023-06-13 14:22:47,,2023-06-15 14:22:47,,2
12919,116836,Shipped,F,2022-10-14 05:34:50,,2022-10-18 05:34:50,,1
12920,32331,Shipped,F,2020-05-23 22:20:26,,2020-05-28 22:20:26,,7
12921,31967,Shipped,F,2022-09-19 09:15:52,,2022-09-23 09:15:52,,1
12922,17961,Shipped,M,2024-08-26 04:12:07,,2024-08-30 04:12:07,,7
12923,57303,Processing,F,2020-01-01 14:58:59,,,,1
12924,74022,Processing,M,2024-12-05 21:10:20,,,,8
12925,49910,Complete,F,2023-04-18 19:14:43,,2023-04-22 19:14:43,2023-04-29 19:14:43,5
12926,89193,Complete,M,2020-04-03 11:55:47,,2020-04-05 11:55:47,2020-04-06 11:55:47,1
12927,108464,Processing,M,2020-08-10 00:47:08,,,,1
12928,41773,Complete,F,2019-08-25 13:15:08,,2019-08-29 13:15:08,2019-09-06 13:15:08,2
12929,66392,Shipped,F,2020-06-19 09:33:33,,2020-06-23 09:33:33,,3
12930,42778,Processing,F,2021-03-19 12:43:28,,,,3
12931,36802,Cancelled,M,2019-11-02 05:37:29,,,,8
12932,105232,Returned,F,2022-12-04 14:04:48,2023-01-08 14:04:48,2022-12-05 14:04:48,2022-12-11 14:04:48,3
12933,43362,Shipped,M,2022-08-10 23:55:56,,2022-08-15 23:55:56,,6
12934,81742,Cancelled,M,2022-09-30 20:23:12,,,,8
12935,66124,Shipped,F,2024-12-17 07:53:32,,2024-12-18 07:53:32,,2
12936,7705,Complete,M,2020-01-28 13:41:26,,2020-01-31 13:41:26,2020-02-10 13:41:26,2
12937,53033,Returned,M,2024-03-28 10:24:39,2024-04-14 10:24:39,2024-04-01 10:24:39,2024-04-03 10:24:39,6
12938,59565,Returned,F,2023-06-13 21:23:16,2023-07-06 21:23:16,2023-06-14 21:23:16,2023-06-24 21:23:16,5
12939,71629,Processing,F,2024-11-05 20:39:23,,,,8
12940,6528,Cancelled,M,2023-07-28 23:58:23,,,,2
12941,58328,Returned,M,2021-04-07 22:23:41,2021-05-20 22:23:41,2021-04-10 22:23:41,2021-04-20 22:23:41,1
12942,117318,Cancelled,M,2019-05-18 02:26:43,,,,3
12943,49527,Processing,M,2020-11-12 15:26:23,,,,1
12944,121794,Cancelled,F,2021-07-17 18:45:21,,,,6
12945,29998,Processing,F,2019-08-03 14:50:13,,,,4
12946,77014,Complete,M,2020-03-27 10:00:49,,2020-03-29 10:00:49,2020-04-06 10:00:49,3
12947,34809,Cancelled,F,2023-07-02 22:24:39,,,,4
12948,20848,Shipped,F,2024-01-10 22:27:45,,2024-01-15 22:27:45,,2
12949,99599,Shipped,F,2022-08-29 18:43:50,,2022-08-31 18:43:50,,7
12950,84073,Cancelled,F,2022-12-12 01:54:10,,,,7
12951,36082,Returned,F,2024-02-25 00:54:31,2024-03-22 00:54:31,2024-02-28 00:54:31,2024-03-01 00:54:31,6
12952,58236,Shipped,F,2024-04-14 06:33:14,,2024-04-15 06:33:14,,1
12953,2914,Complete,F,2023-04-03 14:22:34,,2023-04-06 14:22:34,2023-04-12 14:22:34,1
12954,102978,Returned,M,2023-02-22 22:39:29,2023-03-06 22:39:29,2023-02-25 22:39:29,2023-02-27 22:39:29,8
12955,79106,Complete,F,2023-05-23 23:10:31,,2023-05-26 23:10:31,2023-05-28 23:10:31,3
12956,65672,Cancelled,F,2021-10-10 20:27:12,,,,1
12957,17530,Cancelled,F,2020-03-02 17:54:59,,,,5
12958,114952,Processing,M,2023-08-28 20:27:43,,,,6
12959,70504,Cancelled,M,2020-01-12 17:40:55,,,,7
12960,20760,Complete,M,2020-06-15 05:47:03,,2020-06-16 05:47:03,2020-06-18 05:47:03,1
12961,31617,Complete,M,2020-12-14 18:37:49,,2020-12-17 18:37:49,2020-12-25 18:37:49,8
12962,69016,Returned,M,2023-09-09 12:49:34,2023-10-10 12:49:34,2023-09-13 12:49:34,2023-09-22 12:49:34,7
12963,77165,Complete,F,2022-04-12 13:31:04,,2022-04-16 13:31:04,2022-04-22 13:31:04,8
12964,59584,Cancelled,F,2024-02-28 12:33:04,,,,5
12965,7157,Cancelled,M,2021-02-28 21:40:33,,,,5
12966,109094,Shipped,M,2021-11-25 06:02:00,,2021-11-30 06:02:00,,8
12967,70287,Returned,M,2021-05-28 13:31:54,2021-06-17 13:31:54,2021-05-29 13:31:54,2021-06-03 13:31:54,1
12968,65464,Returned,F,2020-10-03 05:43:53,2020-11-10 05:43:53,2020-10-06 05:43:53,2020-10-14 05:43:53,3
12969,96762,Returned,M,2022-01-29 23:08:30,2022-02-25 23:08:30,2022-01-31 23:08:30,2022-02-06 23:08:30,4
12970,64638,Complete,M,2020-11-08 21:01:00,,2020-11-09 21:01:00,2020-11-18 21:01:00,7
12971,12352,Cancelled,F,2021-08-20 00:27:44,,,,1
12972,43877,Complete,M,2020-09-20 12:19:04,,2020-09-25 12:19:04,2020-09-29 12:19:04,8
12973,18940,Complete,M,2022-10-29 19:36:59,,2022-10-30 19:36:59,2022-11-02 19:36:59,3
12974,24342,Complete,M,2021-06-16 12:39:42,,2021-06-17 12:39:42,2021-06-23 12:39:42,6
12975,55211,Processing,M,2022-05-22 14:26:53,,,,7
12976,29267,Shipped,F,2022-07-17 22:54:07,,2022-07-21 22:54:07,,2
12977,59575,Processing,F,2023-02-25 05:23:43,,,,7
12978,109081,Processing,F,2020-05-06 04:33:51,,,,8
12979,122760,Processing,M,2019-05-01 08:10:20,,,,8
12980,22667,Shipped,M,2022-03-01 22:54:35,,2022-03-03 22:54:35,,7
12981,13798,Cancelled,F,2024-05-23 00:19:01,,,,5
12982,60892,Returned,M,2020-07-20 05:12:47,2020-08-05 05:12:47,2020-07-23 05:12:47,2020-07-26 05:12:47,3
12983,59698,Processing,M,2020-11-20 05:46:11,,,,6
12984,45502,Processing,M,2024-12-20 04:14:53,,,,7
12985,50738,Complete,M,2019-07-18 17:24:58,,2019-07-19 17:24:58,2019-07-29 17:24:58,7
12986,9803,Processing,M,2024-03-08 05:03:05,,,,7
12987,90220,Returned,F,2021-07-23 06:30:14,2021-08-28 06:30:14,2021-07-28 06:30:14,2021-08-05 06:30:14,5
12988,120506,Shipped,F,2020-03-20 04:49:11,,2020-03-22 04:49:11,,3
12989,63224,Cancelled,F,2024-08-04 12:51:45,,,,1
12990,91899,Processing,M,2021-12-26 18:00:59,,,,3
12991,72229,Returned,M,2024-02-06 10:42:41,2024-03-09 10:42:41,2024-02-10 10:42:41,2024-02-20 10:42:41,8
12992,36342,Shipped,F,2021-04-19 13:27:48,,2021-04-23 13:27:48,,5
12993,53741,Shipped,M,2020-04-18 12:16:25,,2020-04-22 12:16:25,,1
12994,98238,Processing,F,2020-07-25 10:06:40,,,,2
12995,93444,Complete,M,2023-12-21 19:56:32,,2023-12-23 19:56:32,2023-12-26 19:56:32,8
12996,113984,Complete,M,2019-02-23 01:50:10,,2019-02-27 01:50:10,2019-03-03 01:50:10,5
12997,90760,Processing,F,2019-06-24 02:53:15,,,,6
12998,100784,Returned,F,2021-05-08 03:55:43,2021-06-18 03:55:43,2021-05-13 03:55:43,2021-05-23 03:55:43,4
12999,30547,Returned,F,2024-11-23 17:03:29,2024-12-23 17:03:29,2024-11-26 17:03:29,2024-12-04 17:03:29,5
13000,22110,Processing,F,2024-07-29 08:06:16,,,,8
13001,42179,Processing,M,2021-02-17 07:24:59,,,,5
13002,81621,Processing,F,2023-01-03 13:23:47,,,,6
13003,21495,Processing,F,2021-07-21 00:07:34,,,,6
13004,13545,Shipped,F,2023-12-28 06:03:53,,2024-01-01 06:03:53,,4
13005,118666,Cancelled,M,2022-12-23 22:09:28,,,,1
13006,28184,Processing,F,2021-06-21 11:03:37,,,,7
13007,75136,Shipped,F,2019-10-12 21:24:57,,2019-10-15 21:24:57,,7
13008,1307,Returned,M,2024-08-23 06:11:03,2024-09-08 06:11:03,2024-08-27 06:11:03,2024-08-31 06:11:03,1
13009,81655,Complete,F,2023-10-05 05:07:20,,2023-10-07 05:07:20,2023-10-10 05:07:20,6
13010,79442,Processing,F,2022-01-07 11:16:07,,,,1
13011,88385,Shipped,F,2023-09-09 05:00:51,,2023-09-12 05:00:51,,4
13012,46429,Complete,F,2023-11-10 02:40:29,,2023-11-12 02:40:29,2023-11-19 02:40:29,6
13013,85285,Returned,F,2020-06-21 10:59:14,2020-07-30 10:59:14,2020-06-24 10:59:14,2020-06-30 10:59:14,7
13014,99638,Processing,F,2022-01-20 18:34:00,,,,7
13015,89123,Shipped,F,2023-01-16 17:47:25,,2023-01-18 17:47:25,,8
13016,124741,Cancelled,M,2022-10-21 08:45:36,,,,6
13017,114238,Shipped,M,2023-10-25 01:02:03,,2023-10-29 01:02:03,,2
13018,51646,Returned,M,2022-03-20 11:43:59,2022-04-05 11:43:59,2022-03-24 11:43:59,2022-03-25 11:43:59,4
13019,60541,Complete,M,2024-11-03 14:36:12,,2024-11-08 14:36:12,2024-11-11 14:36:12,6
13020,44445,Returned,M,2020-11-07 07:55:04,2020-11-15 07:55:04,2020-11-08 07:55:04,2020-11-11 07:55:04,1
13021,104626,Returned,F,2022-01-14 11:51:05,2022-02-04 11:51:05,2022-01-16 11:51:05,2022-01-26 11:51:05,6
13022,106052,Complete,M,2024-02-02 01:27:48,,2024-02-04 01:27:48,2024-02-06 01:27:48,3
13023,16655,Cancelled,F,2021-11-01 13:57:06,,,,2
13024,38299,Shipped,M,2024-02-29 00:59:20,,2024-03-03 00:59:20,,5
13025,91091,Complete,F,2023-07-09 08:29:06,,2023-07-12 08:29:06,2023-07-17 08:29:06,5
13026,34105,Shipped,M,2024-09-29 13:27:55,,2024-10-02 13:27:55,,4
13027,11243,Processing,F,2024-03-12 18:49:54,,,,8
13028,114003,Complete,F,2022-03-19 23:35:19,,2022-03-22 23:35:19,2022-04-01 23:35:19,3
13029,56290,Shipped,F,2019-10-02 08:53:46,,2019-10-05 08:53:46,,2
13030,100131,Processing,M,2021-10-06 08:34:34,,,,6
13031,52147,Returned,M,2021-04-22 23:49:29,2021-05-15 23:49:29,2021-04-23 23:49:29,2021-04-24 23:49:29,7
13032,43909,Shipped,M,2022-06-14 19:39:54,,2022-06-17 19:39:54,,6
13033,51177,Processing,F,2022-02-03 21:34:05,,,,4
13034,53878,Shipped,M,2019-04-10 01:34:21,,2019-04-13 01:34:21,,7
13035,14035,Processing,M,2020-01-26 10:28:35,,,,4
13036,4550,Complete,M,2023-01-04 05:36:05,,2023-01-05 05:36:05,2023-01-10 05:36:05,8
13037,79071,Cancelled,M,2020-02-18 00:59:30,,,,5
13038,43960,Cancelled,F,2020-02-10 23:45:02,,,,4
13039,77939,Returned,F,2022-12-01 10:05:35,2022-12-12 10:05:35,2022-12-02 10:05:35,2022-12-03 10:05:35,3
13040,52210,Shipped,F,2019-01-12 17:29:23,,2019-01-15 17:29:23,,3
13041,34719,Cancelled,M,2020-08-31 02:18:01,,,,1
13042,86469,Complete,F,2024-04-30 01:12:56,,2024-05-04 01:12:56,2024-05-13 01:12:56,8
13043,77340,Shipped,M,2020-04-11 10:53:47,,2020-04-15 10:53:47,,8
13044,27435,Returned,F,2023-06-28 18:46:18,2023-07-20 18:46:18,2023-07-02 18:46:18,2023-07-10 18:46:18,3
13045,34242,Returned,F,2024-09-05 13:32:20,2024-09-24 13:32:20,2024-09-10 13:32:20,2024-09-20 13:32:20,5
13046,112118,Complete,F,2020-10-02 12:53:38,,2020-10-03 12:53:38,2020-10-07 12:53:38,2
13047,67305,Returned,M,2021-06-25 05:55:48,2021-08-08 05:55:48,2021-06-30 05:55:48,2021-07-09 05:55:48,5
13048,107394,Complete,M,2024-05-21 17:46:06,,2024-05-23 17:46:06,2024-05-29 17:46:06,6
13049,41327,Returned,F,2019-10-26 08:17:13,2019-11-28 08:17:13,2019-10-31 08:17:13,2019-11-06 08:17:13,4
13050,22484,Complete,M,2020-04-22 23:18:37,,2020-04-23 23:18:37,2020-05-03 23:18:37,8
13051,52569,Returned,M,2020-10-12 19:26:04,2020-11-17 19:26:04,2020-10-15 19:26:04,2020-10-19 19:26:04,4
13052,48614,Shipped,F,2019-12-13 07:50:10,,2019-12-16 07:50:10,,7
13053,119800,Returned,M,2021-01-06 13:06:30,2021-02-10 13:06:30,2021-01-08 13:06:30,2021-01-18 13:06:30,3
13054,55901,Shipped,F,2020-06-23 17:26:11,,2020-06-24 17:26:11,,7
13055,3733,Processing,F,2024-06-29 10:43:00,,,,3
13056,90897,Complete,F,2023-10-28 05:44:09,,2023-11-01 05:44:09,2023-11-09 05:44:09,1
13057,120101,Shipped,F,2024-11-07 04:21:18,,2024-11-10 04:21:18,,7
13058,87132,Processing,M,2023-04-22 22:21:23,,,,3
13059,110357,Shipped,M,2024-01-25 06:08:40,,2024-01-29 06:08:40,,3
13060,34461,Returned,M,2023-08-01 18:38:44,2023-08-11 18:38:44,2023-08-05 18:38:44,2023-08-06 18:38:44,1
13061,1557,Cancelled,F,2020-12-23 19:17:26,,,,4
13062,71376,Complete,M,2022-03-04 14:15:21,,2022-03-08 14:15:21,2022-03-17 14:15:21,4
13063,15348,Shipped,M,2023-08-28 05:43:58,,2023-08-30 05:43:58,,4
13064,114861,Shipped,M,2021-10-16 11:25:40,,2021-10-21 11:25:40,,2
13065,72187,Complete,M,2023-10-21 04:23:47,,2023-10-24 04:23:47,2023-11-02 04:23:47,5
13066,75612,Cancelled,F,2023-08-03 06:38:53,,,,3
13067,97948,Cancelled,M,2023-04-12 18:02:08,,,,2
13068,49418,Cancelled,M,2020-04-24 19:30:07,,,,6
13069,41169,Cancelled,M,2020-01-03 06:33:26,,,,5
13070,40916,Complete,M,2020-08-26 03:05:02,,2020-08-27 03:05:02,2020-09-06 03:05:02,5
13071,11496,Returned,M,2021-02-10 01:30:53,2021-03-04 01:30:53,2021-02-15 01:30:53,2021-02-21 01:30:53,3
13072,47347,Shipped,M,2021-02-09 12:04:41,,2021-02-10 12:04:41,,2
13073,94522,Complete,F,2019-11-02 02:22:51,,2019-11-04 02:22:51,2019-11-09 02:22:51,6
13074,100789,Processing,F,2021-07-29 02:13:33,,,,3
13075,97799,Returned,F,2022-04-27 20:14:45,2022-05-18 20:14:45,2022-05-01 20:14:45,2022-05-09 20:14:45,4
13076,18211,Returned,F,2020-10-06 01:31:29,2020-10-18 01:31:29,2020-10-09 01:31:29,2020-10-12 01:31:29,6
13077,100552,Cancelled,F,2019-03-29 14:10:17,,,,8
13078,31026,Shipped,F,2021-04-24 11:08:07,,2021-04-29 11:08:07,,5
13079,94226,Returned,M,2023-03-03 14:42:28,2023-03-21 14:42:28,2023-03-07 14:42:28,2023-03-16 14:42:28,5
13080,40632,Processing,M,2021-03-06 11:11:18,,,,5
13081,57039,Processing,M,2024-04-19 22:47:40,,,,7
13082,24509,Returned,M,2019-07-19 20:10:30,2019-08-13 20:10:30,2019-07-24 20:10:30,2019-07-29 20:10:30,4
13083,55599,Shipped,M,2022-12-26 07:36:08,,2022-12-27 07:36:08,,2
13084,95060,Shipped,F,2024-02-26 03:46:29,,2024-02-28 03:46:29,,4
13085,36898,Cancelled,M,2020-11-08 16:22:52,,,,2
13086,121081,Complete,M,2023-10-02 10:10:17,,2023-10-07 10:10:17,2023-10-08 10:10:17,6
13087,107466,Returned,F,2024-06-30 03:25:53,2024-07-20 03:25:53,2024-07-02 03:25:53,2024-07-08 03:25:53,3
13088,111158,Processing,F,2022-08-05 01:05:24,,,,2
13089,43990,Processing,M,2022-12-11 12:01:46,,,,4
13090,71561,Cancelled,M,2021-10-10 14:44:27,,,,6
13091,28176,Complete,M,2023-02-04 20:42:57,,2023-02-05 20:42:57,2023-02-08 20:42:57,2
13092,92674,Cancelled,F,2019-05-26 18:04:39,,,,6
13093,26358,Shipped,M,2020-01-13 07:30:12,,2020-01-16 07:30:12,,3
13094,122102,Complete,M,2020-10-01 13:51:02,,2020-10-05 13:51:02,2020-10-10 13:51:02,8
13095,23013,Returned,M,2020-02-17 12:08:34,2020-03-05 12:08:34,2020-02-22 12:08:34,2020-03-01 12:08:34,1
