id,user_id,sequence_number,session_id,created_at,ip_address,city,state,postal_code,browser,traffic_source,uri,event_type
1004798,90578,4,6e1667c2-c839-4b4c-9aab-1657c92c1557,2023-05-09 08:06:27,58.114.51.195,Lake Sean,ME,80079,Edge,Search,/products,home
1004799,112851,9,298b8e41-ff91-4cf4-a8a0-f3724c85fe50,2019-08-13 10:41:49,161.5.147.163,Harperton,MS,44825,Safari,Organic,/profile,home
1004800,5952,5,38dca198-7511-4c28-abdc-a7aaef904ff9,2019-01-20 14:50:54,81.10.103.227,Millershire,AL,13919,Opera,Search,/products,cart
1004801,78824,6,44a6e748-4e2e-48c7-82fb-b54cd30d7955,2019-08-24 11:47:09,104.9.29.144,Lake Vicki,CO,54937,Safari,Organic,/profile,product
1004802,44794,7,dfc993fc-7ccc-434e-9968-4ef8605ba0f7,2019-04-07 14:57:02,209.175.190.169,South Frederick,AS,81894,Firefox,Display,/profile,purchase
1004803,16209,3,429a80c7-1a31-4deb-b5ae-b6632100e2f6,2022-03-31 14:57:56,163.161.30.110,North Sara,AR,73139,Edge,Organic,/search,department
1004804,20202,3,864bd208-3f24-4d8c-b250-1b4ee709108b,2021-05-06 22:09:54,82.231.32.45,West Benjamin,NH,81566,Safari,Organic,/home,cart
1004805,9141,10,da1fa043-8ee8-4ac8-b96c-71c9a15722f9,2021-05-15 12:13:53,60.248.91.221,Frankton,SD,09341,Firefox,Organic,/profile,home
1004806,110500,5,726a4b82-c574-443b-a7fd-9e91ae7fe9b2,2020-09-18 10:41:25,125.20.40.175,West Philip,SD,62850,Edge,Facebook,/products,home
1004807,23881,4,79ba856b-5447-46ef-bc84-92e5b1a6857d,2020-05-03 05:42:43,23.228.228.98,Jonesstad,OR,48763,Edge,Search,/home,cancel
1004808,30576,10,d2e586c1-c911-4099-b5d5-a4c003bec0e0,2020-01-07 17:15:14,148.156.150.173,Stephenmouth,TN,62175,Opera,Organic,/cart,product
1004809,,4,d613a4d9-a45c-4dfb-9816-099a516cf2a3,2023-03-09 06:52:21,100.253.98.17,New Jerome,MA,41708,Opera,Organic,/cart,department
1004810,,7,42b8f30d-b7ea-4902-ba14-0d0ac73edc8b,2021-12-29 02:48:52,141.95.218.237,Wallacetown,NJ,41380,Firefox,Search,/profile,department
1004811,,8,bf7b567e-c956-4124-a064-b2575d001b8b,2023-04-27 06:44:17,87.157.59.244,New Joseph,TX,70688,Opera,Facebook,/profile,cancel
1004812,101604,10,b11af78c-1578-43c8-a8ed-49a566a941aa,2019-08-15 11:58:10,81.247.170.214,New Brian,IA,45196,Chrome,Display,/checkout,cancel
1004813,47496,10,f5486804-06f0-496f-b487-810a3e36d98d,2024-11-02 00:40:35,16.208.54.141,New Michael,OH,83426,Opera,Facebook,/products,cancel
1004814,,1,25f4ea69-69e1-48d8-99c7-257c0a4008b8,2021-06-16 21:42:16,152.132.42.200,Moranchester,IL,47323,Opera,Display,/profile,department
1004815,60412,8,ab69afe9-7d46-4bbc-af7e-4a6281c92bd6,2020-11-04 04:39:10,28.145.200.131,South Markland,AS,22968,Firefox,Organic,/search,home
1004816,66614,2,5247ca6c-53a8-4080-9b74-f7ec17e97474,2019-07-10 18:37:25,82.159.38.102,South Frederick,DC,50267,Chrome,Email,/products,purchase
1004817,122462,7,ad556faa-7106-4ac2-bb4b-7525503de66d,2020-11-11 23:11:05,134.164.97.220,Port Davidview,MI,76840,Edge,Search,/checkout,cancel
1004818,,8,b985bcc3-5f4e-4907-af3b-a96ae6f994c4,2020-10-04 19:51:28,11.191.2.41,Richardbury,MA,21141,Firefox,Organic,/home,cancel
1004819,40060,3,f7fd2386-5000-4dce-9a4e-f543d52415c7,2023-10-22 05:12:34,158.30.203.43,Gallaghershire,MA,05490,Firefox,Email,/search,product
1004820,,10,380ac872-3aa4-4ee7-b4a8-6a2ef53e7258,2023-12-09 02:21:47,189.90.251.160,Kiaramouth,NH,29796,Opera,Email,/home,cart
1004821,32196,3,71b4dd7a-6ad8-40a8-8bbc-ae5ec3e5421d,2021-11-30 11:26:51,219.72.169.75,West Charles,GA,43880,Firefox,Facebook,/cart,product
1004822,12340,9,2652bd6a-1ee9-47f5-8706-950102c40c40,2024-08-17 14:54:20,185.75.72.106,Ellisshire,PR,84416,Chrome,Organic,/cart,product
1004823,,9,1319d532-2059-4a98-8b9a-faf76741c7bc,2019-04-23 13:41:08,148.198.150.85,Port Eric,NJ,77700,Safari,Email,/search,cancel
1004824,,5,fe3bbf62-01a2-438e-adc6-59220af7f54a,2023-07-05 13:35:48,216.194.145.136,Murphyburgh,IL,82312,Firefox,Organic,/home,cancel
1004825,57570,7,b7793d50-8f8b-4d7e-8477-bc46b3df0574,2021-05-20 17:19:42,120.108.0.131,North Lori,TN,68266,Safari,Search,/home,cancel
1004826,55811,2,6de18562-3cd4-41ce-927e-196f8cc96286,2021-01-13 16:00:47,64.15.24.205,New Joseland,MA,75257,Safari,Facebook,/cart,home
1004827,75492,5,19ceec17-c7c6-45e3-a7ae-543658b0f1c0,2023-04-15 11:11:54,206.67.80.147,South Anne,MD,62076,Chrome,Organic,/checkout,product
1004828,,9,f6853b2c-bee0-48e5-9c2e-ee8fc9c91c9e,2024-05-01 16:08:58,117.115.138.254,Lake Victoriafort,MS,92963,Opera,Search,/products,cart
1004829,,5,44216217-5ae1-4f85-9382-10c6c0fdc759,2020-06-26 14:50:09,108.140.147.92,Jonesberg,VA,57436,Firefox,Organic,/cart,home
1004830,81736,1,df4b3a06-8475-4bd0-b634-9355f76181d1,2023-06-27 12:15:55,67.207.174.26,Donaldfurt,WY,32753,Opera,Email,/checkout,home
1004831,107717,2,27d122c3-4e8c-4eaa-aaa0-4f4eef71679c,2020-03-24 01:03:57,210.112.121.14,New Carolhaven,NM,25254,Chrome,Email,/cart,cart
1004832,35019,3,86389e5f-4b81-4994-bdd4-316735f605f7,2021-09-10 08:56:17,14.30.76.208,Wendyborough,TN,29141,Opera,Display,/products,home
1004833,22873,4,1015c802-d46b-4d9c-b6a6-66fae9ab2958,2023-02-24 04:07:38,70.141.225.26,South Christopherfurt,AR,32641,Edge,Facebook,/search,cart
1004834,87028,7,b3e22f4a-55d9-4dda-a8d4-38c103c73df6,2020-03-19 07:26:51,173.217.235.252,New Lisaport,LA,11882,Opera,Email,/products,purchase
1004835,30372,9,b0dfd593-a69e-4e43-86ba-c6e28855f419,2022-03-05 08:20:55,58.219.94.96,Brownburgh,TX,02584,Edge,Search,/profile,product
1004836,,2,2e95fb51-ef40-47b6-9206-023a5ed029b3,2022-10-13 08:10:12,210.202.7.149,South Renee,ND,06829,Opera,Email,/profile,cancel
1004837,,10,4da7f2b0-4e44-49e6-95ad-85a414127d43,2023-05-21 23:22:57,132.70.174.142,New Johnchester,NM,95510,Firefox,Organic,/products,product
1004838,112547,3,728ea6a4-2ad9-4e51-962e-11c233bdecbd,2024-11-09 09:10:02,207.253.71.19,Loganmouth,IA,55031,Safari,Search,/checkout,cart
1004839,67160,4,51c23506-c8f6-4237-bd57-3bdc76032d45,2021-01-19 11:18:27,201.130.136.216,Michaelport,MA,81435,Safari,Facebook,/products,department
1004840,88415,9,276b4ded-a202-4808-8841-dc569a54184f,2024-04-24 09:43:01,101.56.190.72,Lindaview,ID,47454,Opera,Display,/products,department
1004841,,8,2f6e1a4a-b0b1-4c2b-aaa2-0524850462c3,2023-08-18 09:29:57,179.115.189.250,East Patrickborough,OK,41806,Safari,Search,/search,purchase
1004842,118297,10,26bfa857-62d9-40b1-b8e6-7ad05b709bbe,2021-03-24 21:03:11,112.201.255.220,East Hayley,ID,86064,Safari,Search,/profile,cart
1004843,47445,5,84ac092f-4c39-4c17-bac6-daed651525c4,2024-09-04 02:48:17,87.95.210.36,West Terrihaven,MD,44588,Firefox,Organic,/products,cancel
1004844,50295,10,c9c32bb7-bfb1-45bc-ba55-66e807f0b2b4,2023-06-25 01:06:00,65.118.45.154,South John,NE,18669,Firefox,Display,/cart,product
1004845,,5,7ea1267d-9e11-44ea-b384-928c33732a7b,2023-10-20 09:57:36,56.172.38.105,Campbellville,MD,83370,Firefox,Organic,/home,purchase
1004846,21377,9,427f51e0-5dcc-4cc6-ab17-6a6cbe6e1510,2024-12-28 23:20:49,185.128.165.16,Lisafort,NE,21103,Opera,Display,/cart,purchase
1004847,,8,7e250010-b210-4cd7-b026-8cf6851607a2,2019-08-24 05:32:44,207.92.75.81,Annabury,WA,33921,Chrome,Email,/profile,cart
1004848,79306,7,a18ee5fa-8715-47db-9477-873e2ea47292,2022-12-19 00:53:56,30.131.252.168,North Grant,LA,07536,Safari,Organic,/products,product
1004849,110036,8,b338b6e4-0723-4e46-94b0-2f92fc1d73b1,2021-08-14 23:45:31,62.151.81.227,West Gary,AZ,21168,Edge,Organic,/home,product
1004850,105195,9,51aaf89e-9a75-4628-83cb-27096183d2e1,2020-05-16 11:56:29,165.199.147.73,South Steven,DE,21578,Opera,Email,/home,home
1004851,104618,10,9d1e4553-47f2-401e-9611-1f67ebfea527,2021-03-30 23:00:27,98.29.161.44,New Elizabethshire,ME,79583,Safari,Organic,/products,purchase
1004852,59681,4,bcc4277a-b97a-43df-ab4e-63eaf827b077,2021-02-23 21:30:28,85.93.51.68,Lake Jasmineshire,KY,41600,Safari,Organic,/search,cancel
1004853,52687,7,66cc550e-73c1-433c-afdc-2a1dda638344,2024-01-07 03:18:48,50.195.226.149,Ryanmouth,FL,31729,Opera,Facebook,/checkout,cart
1004854,80124,10,1c01fedb-982a-44a9-b27f-dac3f762b98a,2023-12-12 20:15:31,80.128.63.17,West Geoffreyberg,FM,97155,Safari,Facebook,/home,cart
1004855,59976,1,67773027-1e5d-4f0a-8e90-3f7647cb02a4,2022-02-27 03:57:05,27.177.255.99,Jonathantown,WY,09561,Edge,Display,/home,home
1004856,81426,8,dbad502f-e514-417d-b72e-21d6b2d9de9c,2022-01-05 02:45:58,31.158.64.97,Kathyville,MH,90266,Chrome,Search,/home,department
1004857,34172,8,932d3382-7737-4c8c-abfe-cd547f041907,2020-10-22 01:31:00,17.100.64.232,South Tracy,WV,84607,Chrome,Organic,/checkout,cart
1004858,54898,7,e7c146c4-dec3-441b-ab99-1e6c29a381e8,2024-09-19 03:27:30,212.26.2.3,North Laurenport,TN,10556,Safari,Search,/search,product
1004859,,9,010b7284-c696-412c-8022-069642a5c21f,2021-10-07 23:38:08,209.9.216.170,Allenchester,AZ,88702,Edge,Search,/search,home
1004860,86795,5,29d41da9-60f9-4235-9946-63de7643296b,2020-06-27 18:49:31,46.46.10.50,Alexanderfort,OR,81514,Safari,Display,/search,cancel
1004861,,5,d2f11d3b-611a-4081-83f5-8865638aa740,2019-10-07 08:36:03,133.158.143.184,Mcclurestad,NJ,42917,Firefox,Organic,/profile,cancel
1004862,75430,9,2b9a4a55-a566-41c7-8a18-447392bb4f3c,2024-01-22 01:58:43,25.60.14.207,Lake Wesley,PW,87878,Safari,Search,/cart,product
1004863,2181,6,b1fb4f9a-6783-416b-9a71-29cbe6147ae6,2024-03-29 21:01:47,220.201.160.80,Mcdanielhaven,MA,12338,Edge,Facebook,/search,purchase
1004864,30059,8,495b29a9-34b5-49f1-981d-804f17186fac,2024-10-03 04:52:17,155.16.223.255,Meyerhaven,CA,46051,Safari,Organic,/home,department
1004865,98225,5,9a976ec6-49b2-4cd6-85b9-22ea2c6faf51,2021-02-24 15:14:53,26.103.58.174,Marychester,CO,55730,Firefox,Display,/checkout,home
1004866,92145,9,c9d25b2f-3cab-4fed-8660-41deb5381ff7,2021-06-27 08:25:55,197.52.192.165,New Johnbury,MS,33384,Opera,Email,/cart,cart
1004867,,1,4ac1d331-b469-4941-b14a-d7924dcc1778,2021-06-11 11:09:19,87.182.52.36,Davidchester,DE,09905,Firefox,Organic,/home,cancel
1004868,70637,6,f782bedb-77d5-42b5-8dfa-f162b507a24d,2020-04-25 00:17:20,154.148.179.247,East David,PW,49187,Edge,Facebook,/search,department
1004869,114629,5,41748c9b-2e32-4f25-a6ff-6cfcd7b78faf,2024-08-02 01:17:38,13.248.152.255,Lawsonland,OR,17364,Opera,Search,/search,cart
1004870,32686,9,784dccd8-d340-4e45-b368-7d93f8cab657,2019-06-28 14:52:05,110.223.223.158,Singletonport,OH,92214,Safari,Display,/products,cancel
1004871,73307,1,160e4bfa-dbeb-4481-b38a-b34924d0d09a,2024-04-06 06:51:32,147.119.144.17,Duncanhaven,SC,79998,Edge,Email,/cart,purchase
1004872,2484,2,49073f00-15b1-433b-b992-814c06954819,2024-12-09 23:18:12,178.186.145.221,Spearston,MI,21739,Chrome,Search,/products,cart
1004873,49463,10,7f859d20-7f5c-4f4c-b3b6-a889b98791e6,2021-12-19 19:14:02,77.28.133.5,Duncanburgh,HI,46054,Safari,Search,/profile,cancel
1004874,,5,a492b1af-951d-4261-8779-42b8cbd29a45,2023-11-18 19:47:25,189.128.170.115,Deantown,DE,18083,Opera,Organic,/products,cancel
1004875,45912,9,4c0f2775-d72a-408e-b87f-c749c8d4c6c2,2021-11-23 13:04:46,32.163.137.82,South Peterville,WV,79922,Edge,Facebook,/home,department
1004876,54389,3,45866da8-72a4-497c-9ee9-7cfbaf766891,2019-07-18 05:37:55,175.102.232.13,South Wendy,SD,02726,Chrome,Email,/search,cart
1004877,,5,2ba6fea5-df06-46cd-b3eb-4d846da0595c,2024-01-08 13:10:32,54.35.51.129,Port Paul,MT,20149,Safari,Email,/search,purchase
1004878,,9,39cbfff6-c796-49c9-98ce-f0469f65c18e,2020-01-16 17:52:38,76.17.107.17,Robertborough,SD,97088,Opera,Facebook,/search,cancel
1004879,30492,2,c76d2803-8b2a-4058-b2e7-20c131472c5e,2021-02-11 22:52:27,28.135.237.205,Gabrielhaven,ME,09005,Opera,Search,/search,department
1004880,,6,dec5a137-a2b7-4e0a-8d33-e74abfdf2003,2019-01-05 02:11:00,32.137.159.92,East Melissaburgh,NJ,27139,Edge,Facebook,/home,cart
1004881,97359,1,299420f2-66a2-4cb6-a5f3-318ad41cd473,2019-02-10 11:01:31,185.223.139.8,Lake Sean,VI,91565,Edge,Email,/home,cart
1004882,113560,6,7934b2fe-7c8a-4493-9c69-febbcb118c3a,2024-12-02 10:13:00,103.76.172.154,Lake Jenny,WY,45267,Edge,Facebook,/checkout,department
1004883,116680,3,cc57cddc-b601-461b-9f80-042d2a21c76f,2024-01-13 08:45:03,73.174.7.110,East Maryside,AL,90512,Edge,Email,/checkout,cart
1004884,91308,1,7116d65e-5098-4a49-b43a-f3f56a3619e6,2024-01-22 03:54:52,218.139.99.120,Levyland,OH,44389,Opera,Display,/profile,purchase
1004885,64999,5,5b99823a-1719-4b0d-9b7e-0a749cc87ded,2020-03-13 22:00:08,132.25.205.210,North Dianaburgh,NY,10803,Edge,Organic,/profile,product
1004886,85206,4,858d9999-af0c-4e77-904f-02244b92c402,2021-10-19 09:24:56,160.122.246.68,Lake Peter,MS,52044,Safari,Display,/search,product
1004887,,6,44e96a4b-d96f-436d-96fe-0e7fd982494d,2020-05-15 17:17:37,147.112.31.204,Thompsonland,SD,32779,Firefox,Facebook,/search,cart
1004888,115105,1,f431b761-60fd-44c3-9de2-8e31f4dc7405,2019-12-13 23:29:10,201.78.51.188,Matthewborough,ID,90137,Firefox,Facebook,/checkout,cart
1004889,62302,5,56cb976c-f708-443e-b96d-68508b66bc82,2021-12-12 12:23:30,75.18.247.51,Vanessatown,MP,29981,Chrome,Organic,/products,home
1004890,62917,7,836dfd42-0233-4eca-9d2a-a248df6f8e4d,2021-12-10 20:01:14,115.42.190.75,Lake Jamesview,WA,45452,Edge,Organic,/home,product
1004891,45972,4,906ee8d7-226f-4f71-abf2-47eeed6e086a,2019-10-04 09:10:39,149.31.22.15,Hayesville,OR,83254,Safari,Search,/home,product
1004892,100471,4,2e03c474-0210-43e0-8ad9-c621c87efab9,2021-01-19 23:41:32,163.254.13.195,West Richardmouth,OH,08573,Firefox,Search,/profile,purchase
1004893,,1,9552e6dc-11e9-4eb9-a243-bd62aafc696d,2021-09-26 06:34:44,89.121.28.58,Edwardport,WY,71517,Chrome,Display,/cart,cancel
1004894,,7,a51c7854-055b-467a-bb26-1e085b4dfebb,2022-08-15 13:24:33,10.143.64.115,New Wesley,GA,01022,Safari,Facebook,/cart,cancel
1004895,31742,5,517a4860-30f1-4eb8-ba2c-cbea50d290a5,2024-06-10 02:15:44,71.187.64.116,Brendamouth,NM,54719,Safari,Organic,/products,purchase
1004896,104922,6,073e442f-7373-4bcf-a411-ec686187acce,2020-08-10 17:29:13,89.152.236.127,South Mercedesmouth,MT,45901,Edge,Organic,/products,product
1004897,119773,4,ae3a6120-98bd-4747-bb2e-8e9877d79e72,2019-10-29 15:01:59,213.84.41.10,Lake Stacey,WV,51190,Firefox,Facebook,/checkout,home
1004898,119987,1,30f043a2-3e8e-4113-9c88-1b7cb1be6336,2019-08-26 18:27:34,148.250.128.225,Jeanetteshire,TN,03607,Chrome,Organic,/checkout,home
1004899,74793,2,3e719589-1f8f-44d7-8135-2f9ad51167a3,2024-05-02 14:38:59,202.156.30.163,Bettyport,ID,88437,Chrome,Search,/search,department
1004900,76666,6,72f520a0-0440-4fc8-94d5-d055727cafa7,2024-02-11 17:36:31,165.30.16.100,Castillochester,VI,52285,Edge,Search,/home,purchase
1004901,78362,9,4e42b57a-5055-4a35-97b2-161bd5989664,2019-06-18 07:43:29,221.251.83.82,Colleentown,WI,97074,Opera,Display,/search,cart
1004902,10532,2,ec75874b-9e29-4442-b38f-e21b0d9d704b,2024-09-26 22:41:06,210.228.150.212,Brookefurt,WA,58644,Opera,Search,/search,product
1004903,98157,8,8660cc7d-00ca-422c-a4d1-3a96d25b0d39,2022-02-03 14:38:41,77.84.147.57,Susanshire,WV,25177,Safari,Facebook,/checkout,home
1004904,40163,8,740fc7e9-e21b-4a7c-aceb-357428cca5bf,2021-04-20 12:26:40,71.125.75.44,Christophermouth,AK,54904,Edge,Facebook,/home,purchase
1004905,84923,7,430af8dc-5526-4955-8799-1d4d99f69110,2021-04-18 20:23:39,3.79.8.22,South Austin,NC,65083,Opera,Facebook,/search,home
1004906,,8,0d5db3e0-c7ad-4dce-8ee2-af69eb69b401,2022-03-17 23:36:07,199.224.110.56,North Elizabeth,AK,29794,Opera,Facebook,/checkout,cancel
1004907,102495,7,078a29b5-17c9-442d-84b7-dedb0892fc0a,2024-07-22 18:40:29,179.52.210.41,East Alexandershire,RI,56458,Opera,Email,/search,purchase
1004908,,6,3d9ed600-a419-4fd8-9b1d-370a07252e95,2021-05-17 16:12:42,23.8.236.230,Martintown,ID,85287,Firefox,Organic,/checkout,product
1004909,76831,6,a3879ec9-59ce-47ca-9d78-541c11826984,2021-08-30 08:41:17,48.3.158.41,South Michael,NJ,00626,Chrome,Display,/search,purchase
1004910,,3,5d7aef9f-acee-4193-a852-4f0c8d2dcf76,2021-10-04 20:40:23,64.41.33.58,Richardmouth,NM,38118,Firefox,Email,/home,cancel
1004911,,3,09317574-0f88-4f8f-abc7-0ea78ba0a635,2024-01-13 05:37:51,171.161.212.208,Mendozamouth,KS,51762,Edge,Facebook,/cart,home
1004912,109862,8,b041cdc5-7973-4b3f-b706-c8bb044fdec6,2023-11-29 18:33:26,102.249.216.46,South Johntown,OR,97847,Firefox,Display,/profile,cart
1004913,,3,ca71853a-bb65-4914-9fa6-acb0bbf0981d,2024-12-19 02:18:53,125.179.236.142,Francisbury,VT,87150,Chrome,Organic,/home,product
1004914,,2,8d6d0a93-71dd-415f-a165-f166a83240c1,2019-04-20 17:18:52,59.112.184.233,North Melissamouth,IL,12889,Opera,Facebook,/checkout,home
1004915,40309,8,f8593046-9666-4bff-92c4-f25b599f5aaa,2019-10-27 06:53:30,139.69.46.2,Combschester,DC,41950,Firefox,Email,/profile,purchase
1004916,33205,8,dfc5a5d1-3bde-4b39-b9dc-b43372bee75c,2020-08-19 05:15:46,17.142.250.252,New Markton,ME,02352,Opera,Organic,/products,product
1004917,113344,5,6fcaf6cf-cbdc-4306-891d-14a0ebdc8a32,2024-02-05 01:41:43,188.90.249.176,Port Lesliemouth,WI,96618,Firefox,Search,/products,product
1004918,36966,2,3805b877-fa0b-4a50-b5a8-6182a33e8320,2019-01-29 11:23:12,67.142.224.201,South Jasonhaven,MD,34269,Chrome,Email,/search,department
1004919,63027,4,88f88750-c95b-41d3-b483-76df9ffac4b6,2021-05-09 22:36:13,215.106.216.46,Jessicaport,IA,53176,Safari,Search,/profile,cancel
1004920,98931,7,00806071-8d4f-40f7-95e2-5b2d2d3ed622,2023-07-09 08:14:21,112.132.216.65,Danielville,OK,70117,Edge,Organic,/checkout,cart
1004921,26711,2,e76b51c3-9d26-443a-b5e3-8c7a5b98b9b6,2020-11-27 15:26:38,159.220.34.6,New Jefferyville,ID,02240,Firefox,Organic,/home,purchase
1004922,1136,3,950be97b-5dce-4f11-a30b-db0d266a9438,2021-02-06 04:26:05,80.51.26.123,West Crystal,CT,11850,Safari,Display,/cart,department
1004923,,7,66cbee81-883a-4af8-a2d4-afdbf7a4779e,2024-10-18 13:07:27,130.173.169.251,Port Michael,ME,98541,Safari,Display,/home,product
1004924,,10,c113dbb9-e459-4cf8-beca-ff1b4767cb2d,2019-02-01 13:14:08,50.23.139.195,Port Howardshire,NV,81955,Opera,Display,/cart,cancel
1004925,,2,d0683844-aa44-4c57-8ccf-db053f3b2a28,2022-10-01 01:23:47,172.74.114.156,Port Kelsey,IA,73615,Edge,Display,/profile,product
1004926,81608,10,694ba2f2-f084-4e2e-a2a1-79dab052c8b6,2022-04-03 01:13:25,29.102.76.145,Pricechester,AZ,83437,Chrome,Display,/profile,product
1004927,88791,2,a87aef7e-0827-43ff-a660-0399c77ee4a3,2021-04-28 10:45:40,109.31.118.89,East Kimberlyport,AK,85391,Firefox,Display,/checkout,product
1004928,68004,2,84404858-3ad4-4e7d-8c69-103603cd8deb,2020-04-10 11:35:57,158.26.200.15,New Steven,LA,88204,Edge,Facebook,/cart,purchase
1004929,,9,f1b383ca-7097-4acd-adfe-c466e4c7587b,2023-03-14 02:09:13,96.204.162.191,South John,UT,99621,Firefox,Search,/profile,department
1004930,99904,10,8336e3a8-87f2-403e-bc1d-bde759e4a121,2022-05-30 12:39:22,103.202.118.15,East Paulfurt,IA,67321,Chrome,Display,/search,home
1004931,25701,9,4b7b784c-007d-4a11-80c1-002061e163ef,2020-01-01 13:19:51,71.213.137.227,Sarahside,CO,72712,Chrome,Organic,/checkout,department
1004932,,10,e0863166-ab50-4ecc-8019-749a36162a9f,2020-12-14 14:48:57,113.175.225.79,Port Terrychester,AR,45212,Firefox,Organic,/products,home
1004933,114859,6,1fd58b82-78be-47d2-acb5-1a29068c3664,2021-08-17 00:44:04,30.121.102.236,Jonesberg,VT,87649,Opera,Facebook,/search,department
1004934,111017,1,5991f201-22f9-4764-8580-471ec765f4eb,2022-05-09 01:46:32,130.34.185.150,North Sandra,NC,58685,Opera,Search,/products,home
1004935,20282,8,623cf739-0a9e-4898-b47e-c102f25c54b6,2020-12-01 05:18:27,17.18.103.41,Wesleyburgh,IA,89574,Firefox,Organic,/home,home
1004936,,7,48144ad4-080d-4c74-abf3-1a859129c8c0,2024-01-06 14:09:10,101.6.162.163,Kimhaven,NJ,15019,Chrome,Email,/products,home
1004937,84033,6,b961a2c5-60d7-4319-9f5b-efdd3e9e3d25,2022-07-26 20:12:25,145.10.222.139,Batesburgh,MS,42919,Safari,Email,/home,home
1004938,5111,4,ec2e2e78-d90b-417c-a541-5bf09015d125,2021-01-18 10:53:13,210.13.120.118,South Juan,MP,54791,Chrome,Organic,/cart,home
1004939,69839,2,862da62e-7ba4-499b-b4a1-1b466aa23fd8,2021-11-10 06:50:32,122.232.108.148,Lake Juliemouth,IN,59825,Chrome,Search,/profile,cancel
1004940,80467,9,da0d41ff-5851-4d06-a985-6f510b1a2066,2021-02-19 20:53:39,111.24.45.36,Teresaport,TX,68423,Safari,Organic,/cart,cart
1004941,110024,7,07fce938-e21f-45c0-a79f-79366bcd1597,2022-03-11 06:27:57,197.74.228.237,Lake Robert,MP,79608,Firefox,Organic,/cart,product
1004942,,9,fa4e3b93-d715-4718-b6b7-a45ff07f2a6d,2022-06-10 10:01:49,71.51.59.23,Stacyville,GU,15209,Firefox,Display,/profile,home
1004943,,10,fe0c560f-3b91-4e8a-ad64-0910e33192f3,2020-11-20 10:50:04,23.253.46.64,New Michelle,CA,42413,Opera,Organic,/cart,department
1004944,,5,3fe167a2-8d2e-434e-bd48-97e1b283fdee,2021-10-04 17:51:15,58.232.208.83,Kaiserstad,AR,87142,Chrome,Display,/search,home
1004945,,2,ebfab06c-f93d-45ee-b03f-bd4a60b6c183,2021-06-25 10:24:46,208.75.189.23,New Jill,CA,76901,Edge,Facebook,/search,purchase
1004946,,1,7d0c6999-7a3b-42fb-8e6d-955db499138b,2020-05-04 08:04:45,17.239.225.176,Port Todd,NY,56642,Opera,Email,/products,cancel
1004947,,2,b7e680d4-9f38-40d4-b484-1f5edfe5fc5a,2019-04-24 02:25:11,217.147.1.221,Nicholasbury,PR,27576,Edge,Display,/products,cart
1004948,121249,3,aa4feac4-5747-4b43-9f3a-048baf24a0b1,2023-08-31 08:09:07,143.161.34.95,Cindystad,DC,37056,Firefox,Search,/search,cart
1004949,83629,7,3053adcd-6856-40a5-8071-a1124007c5e6,2023-08-13 13:13:37,26.217.26.68,West Michellemouth,VA,62171,Firefox,Facebook,/profile,purchase
1004950,19138,1,4efb4413-af58-4a03-9096-74deca724af2,2024-02-13 10:14:33,205.17.92.70,Leeside,AL,84365,Opera,Email,/search,product
1004951,104810,2,077097de-6065-4677-8831-71ba1c066faf,2020-03-19 17:49:29,108.79.59.59,South Christopher,DE,87676,Chrome,Search,/cart,purchase
1004952,,6,1589fec1-e493-4be4-817c-3dde3a0fa44a,2022-02-25 00:12:06,138.72.252.180,Carpentermouth,WA,33391,Edge,Email,/products,purchase
1004953,6444,4,e7e05a99-58b5-4f00-935c-2137b930c3b8,2021-11-20 18:01:03,181.193.112.143,Lake Taylor,IL,90223,Firefox,Email,/home,home
1004954,86640,8,8e644a0a-ef11-44e8-8611-df829c402cd2,2022-05-04 07:28:54,145.220.236.223,Castromouth,WV,91604,Safari,Display,/cart,purchase
1004955,16885,5,03b99fe9-d80a-4526-b178-c27f396f55d0,2020-02-11 06:10:09,11.7.1.53,Port Cherylburgh,VA,75462,Firefox,Display,/checkout,home
1004956,,6,1571792a-3f1f-4cf7-bda6-784d1ce20557,2024-09-15 13:35:58,75.62.175.52,East William,UT,00628,Chrome,Organic,/cart,department
1004957,106353,1,a2aea9a8-483e-467c-bd3e-3b1b0f225c42,2024-03-14 16:26:55,188.137.71.42,West John,OR,33361,Safari,Display,/search,home
1004958,19323,9,e2678812-b4d7-4d04-af52-27eeb27ff955,2024-03-15 18:47:54,87.18.239.176,Matthewview,CA,71169,Edge,Search,/checkout,home
1004959,,1,31793891-7fcb-4bbd-943f-e8b1a829c158,2022-09-04 21:34:56,47.76.95.186,West Katieton,FM,30941,Firefox,Email,/cart,home
1004960,47005,5,8c0a0918-a217-43dc-a726-e6e918b0f6dc,2021-01-30 14:52:19,115.63.151.118,New Edward,NJ,25507,Edge,Organic,/checkout,cart
1004961,79560,6,8fab754d-3513-4800-a4e2-3bcee8a88aa8,2020-12-16 02:32:56,32.148.160.243,Tonyashire,GU,99461,Chrome,Display,/home,product
1004962,83174,9,84c2008f-8e71-4817-b127-1f73521271a7,2022-04-12 17:45:25,60.90.149.167,South Mariahaven,OR,94059,Opera,Display,/cart,cart
1004963,90153,5,99a5b1b3-26a3-4a9f-b0ba-79d1064eb20e,2021-08-14 18:42:38,76.117.242.159,Port Jocelyn,MN,08323,Firefox,Search,/home,cart
