id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
117040,13955,37154,10843,81138,Complete,2024-07-06 01:16:49,2024-07-08 01:16:49,2024-07-12 01:16:49,,66.69
117041,20679,11747,17042,129994,Returned,2019-04-23 02:06:17,2019-04-26 02:06:17,2019-04-27 02:06:17,2019-05-26 02:06:17,164.14
117042,12402,105020,16353,62941,Returned,2021-06-17 03:08:12,2021-06-18 03:08:12,2021-06-20 03:08:12,2021-07-19 03:08:12,47.48
117043,5101,56089,10673,127627,Complete,2022-08-26 17:29:46,2022-08-28 17:29:46,2022-08-31 17:29:46,,37.6
117044,7706,32511,15235,139690,Shipped,2023-02-09 02:40:40,2023-02-12 02:40:40,,,63.89
117045,1119,28150,19098,57441,Returned,2019-03-12 13:43:46,2019-03-14 13:43:46,2019-03-15 13:43:46,2019-03-28 13:43:46,164.27
117046,34021,115256,26247,81470,Returned,2020-11-03 22:09:15,2020-11-04 22:09:15,2020-11-05 22:09:15,2020-11-10 22:09:15,107.0
117047,46543,49660,18576,70823,Complete,2021-09-05 00:02:57,2021-09-08 00:02:57,2021-09-12 00:02:57,,182.79
117048,26394,11270,19187,114668,Processing,2023-10-25 09:08:09,,,,162.81
117049,41438,35315,27536,75291,Complete,2021-05-27 03:51:25,2021-05-30 03:51:25,2021-06-04 03:51:25,,111.41
117050,15020,6243,16447,122934,Returned,2024-07-03 15:21:38,2024-07-06 15:21:38,2024-07-13 15:21:38,2024-07-18 15:21:38,117.76
117051,46237,13793,19369,65358,Cancelled,2019-06-08 00:15:10,,,,80.83
117052,41385,43062,16074,134133,Shipped,2021-10-20 17:27:08,2021-10-22 17:27:08,,,100.23
117053,21429,86918,14847,84438,Shipped,2023-05-06 09:27:53,2023-05-08 09:27:53,,,22.47
117054,45764,76128,21759,127003,Cancelled,2020-04-03 19:08:52,,,,114.76
117055,21380,117456,23420,147705,Shipped,2024-05-05 08:41:00,2024-05-08 08:41:00,,,183.91
117056,24690,79109,29378,83079,Processing,2021-08-29 05:26:15,,,,104.53
117057,20468,116263,21372,110028,Returned,2024-12-01 21:53:20,2024-12-03 21:53:20,2024-12-08 21:53:20,2025-01-04 21:53:20,188.03
117058,37918,46860,29581,148647,Returned,2019-07-30 23:14:11,2019-08-02 23:14:11,2019-08-05 23:14:11,2019-08-11 23:14:11,58.74
117059,43247,105609,13951,144629,Returned,2020-10-24 07:16:11,2020-10-27 07:16:11,2020-10-28 07:16:11,2020-11-04 07:16:11,43.2
117060,48992,93422,15641,108715,Returned,2024-09-01 21:47:03,2024-09-03 21:47:03,2024-09-09 21:47:03,2024-09-10 21:47:03,69.06
117061,29560,1829,26810,140991,Returned,2020-01-07 14:34:03,2020-01-09 14:34:03,2020-01-13 14:34:03,2020-02-11 14:34:03,47.07
117062,10787,61521,17678,68022,Cancelled,2024-10-24 18:18:16,,,,71.57
117063,12421,29585,17497,130834,Returned,2024-04-18 13:10:27,2024-04-21 13:10:27,2024-04-25 13:10:27,2024-05-18 13:10:27,124.32
117064,20777,24717,25928,110697,Returned,2022-12-02 10:05:32,2022-12-03 10:05:32,2022-12-05 10:05:32,2023-01-04 10:05:32,164.65
117065,28960,63318,29926,91815,Complete,2019-05-10 06:37:13,2019-05-11 06:37:13,2019-05-14 06:37:13,,99.71
117066,36084,88428,28048,72800,Returned,2023-03-22 14:37:31,2023-03-23 14:37:31,2023-03-30 14:37:31,2023-03-31 14:37:31,189.28
117067,26548,77567,10879,124007,Shipped,2019-07-13 10:39:59,2019-07-16 10:39:59,,,165.34
117068,6213,74394,15807,84438,Complete,2022-03-02 01:47:09,2022-03-04 01:47:09,2022-03-11 01:47:09,,123.95
117069,1720,124194,20760,76236,Cancelled,2019-10-22 10:16:48,,,,10.22
117070,49595,61085,27751,58192,Complete,2022-03-24 12:17:12,2022-03-26 12:17:12,2022-03-31 12:17:12,,165.43
117071,33075,90719,16800,145134,Shipped,2020-05-23 16:09:34,2020-05-24 16:09:34,,,85.75
117072,36196,62357,17402,99063,Complete,2022-04-30 18:02:35,2022-05-01 18:02:35,2022-05-06 18:02:35,,180.36
117073,28292,112003,24514,82142,Returned,2021-08-06 09:28:36,2021-08-09 09:28:36,2021-08-15 09:28:36,2021-09-09 09:28:36,141.31
117074,6641,82691,12223,51213,Returned,2021-09-03 07:41:29,2021-09-04 07:41:29,2021-09-11 07:41:29,2021-09-30 07:41:29,53.07
117075,11429,250,26531,109412,Shipped,2024-09-01 18:26:04,2024-09-03 18:26:04,,,38.53
117076,42552,1703,16217,60511,Processing,2019-12-22 03:52:18,,,,58.21
117077,32339,68240,17837,69365,Processing,2020-10-03 04:36:35,,,,145.76
117078,47987,105247,15639,135009,Shipped,2023-04-06 16:51:08,2023-04-08 16:51:08,,,52.96
117079,26253,19998,24698,143513,Shipped,2021-11-27 23:19:18,2021-11-29 23:19:18,,,178.57
117080,32050,71570,13161,72658,Returned,2021-10-14 16:51:44,2021-10-17 16:51:44,2021-10-22 16:51:44,2021-11-03 16:51:44,67.05
117081,36696,36991,25493,69156,Processing,2022-11-29 16:35:13,,,,6.19
117082,39108,100157,19443,142279,Returned,2023-01-01 03:58:01,2023-01-02 03:58:01,2023-01-03 03:58:01,2023-01-06 03:58:01,109.29
117083,47833,120275,22701,82254,Returned,2021-06-11 09:13:44,2021-06-14 09:13:44,2021-06-19 09:13:44,2021-07-13 09:13:44,194.25
117084,34858,106211,24403,149741,Complete,2021-02-08 02:06:28,2021-02-11 02:06:28,2021-02-12 02:06:28,,199.97
117085,44060,113237,26873,144881,Returned,2021-01-06 06:12:20,2021-01-08 06:12:20,2021-01-11 06:12:20,2021-01-21 06:12:20,109.32
117086,10982,40751,29649,86986,Cancelled,2021-08-23 01:51:45,,,,46.78
117087,32395,50117,29377,118985,Returned,2021-09-20 12:07:37,2021-09-22 12:07:37,2021-09-27 12:07:37,2021-10-24 12:07:37,145.28
117088,27706,88888,17882,130860,Cancelled,2019-04-21 23:19:37,,,,112.95
117089,4931,58588,29044,111633,Complete,2022-12-18 22:37:28,2022-12-19 22:37:28,2022-12-21 22:37:28,,15.95
117090,2749,52013,13382,147774,Cancelled,2024-02-25 11:32:33,,,,35.68
117091,8476,32226,22076,93984,Returned,2024-01-21 15:44:36,2024-01-24 15:44:36,2024-01-30 15:44:36,2024-02-06 15:44:36,174.8
117092,22176,38395,29336,50291,Processing,2021-11-05 05:28:50,,,,99.66
117093,46032,70380,17327,126897,Processing,2023-03-28 23:20:41,,,,198.13
117094,2937,70336,21507,124689,Shipped,2019-07-12 05:56:08,2019-07-15 05:56:08,,,84.61
117095,18233,88192,20159,114193,Returned,2023-06-02 05:21:24,2023-06-03 05:21:24,2023-06-06 05:21:24,2023-06-08 05:21:24,133.49
117096,33180,49332,19978,126854,Complete,2020-05-22 03:30:43,2020-05-23 03:30:43,2020-05-24 03:30:43,,67.39
117097,20084,104321,10157,65054,Processing,2020-01-10 13:49:24,,,,182.01
117098,17200,2224,27922,79527,Cancelled,2023-07-31 02:07:33,,,,14.21
117099,38417,8110,18177,88897,Processing,2021-07-14 08:23:50,,,,164.61
117100,45361,3843,14051,66854,Processing,2020-07-12 01:34:23,,,,141.16
117101,7783,61289,16039,51809,Shipped,2024-11-13 09:24:51,2024-11-15 09:24:51,,,194.16
117102,42967,77526,13040,70501,Returned,2023-09-24 13:45:36,2023-09-25 13:45:36,2023-09-29 13:45:36,2023-10-20 13:45:36,154.35
117103,43469,59579,16107,116790,Cancelled,2021-04-16 15:26:44,,,,151.27
117104,8074,13544,26218,53801,Cancelled,2022-10-15 15:53:25,,,,110.51
117105,8378,115270,13443,93412,Processing,2021-10-13 00:40:19,,,,98.78
117106,6080,81930,28212,130908,Complete,2019-06-29 09:47:20,2019-07-01 09:47:20,2019-07-08 09:47:20,,62.81
117107,11889,65796,17714,113915,Shipped,2024-10-09 09:06:12,2024-10-11 09:06:12,,,188.06
117108,4946,31547,25652,91835,Returned,2019-01-20 20:07:51,2019-01-21 20:07:51,2019-01-28 20:07:51,2019-02-12 20:07:51,168.98
117109,3844,36128,23991,135452,Processing,2023-06-12 17:26:40,,,,165.8
117110,18755,28142,21208,86984,Complete,2024-02-22 14:56:02,2024-02-25 14:56:02,2024-02-27 14:56:02,,84.8
117111,21658,86757,14325,100119,Cancelled,2024-06-18 12:38:20,,,,143.89
117112,10032,30781,13485,80070,Cancelled,2021-10-13 22:48:08,,,,29.14
117113,44728,50495,14571,92554,Complete,2019-03-08 08:53:14,2019-03-10 08:53:14,2019-03-12 08:53:14,,24.96
117114,28066,119934,11988,97161,Processing,2019-11-13 23:10:22,,,,148.4
117115,17634,102851,22319,124555,Processing,2021-07-25 15:09:37,,,,20.48
117116,35491,120307,16387,107253,Processing,2020-05-24 01:19:33,,,,91.25
117117,6446,108422,15613,148387,Processing,2023-03-12 20:47:45,,,,70.23
117118,22106,59942,20970,82365,Shipped,2022-05-04 22:36:20,2022-05-07 22:36:20,,,91.51
117119,11588,51652,11608,86301,Complete,2022-04-08 05:54:33,2022-04-10 05:54:33,2022-04-14 05:54:33,,38.71
117120,35545,7986,26268,64459,Complete,2019-11-18 08:56:27,2019-11-19 08:56:27,2019-11-22 08:56:27,,55.13
117121,8980,66377,10176,60421,Shipped,2024-12-30 14:58:59,2025-01-02 14:58:59,,,5.91
117122,12941,76648,12979,148107,Processing,2019-01-18 22:59:25,,,,79.98
117123,33371,76166,20444,85692,Returned,2023-12-03 15:46:28,2023-12-06 15:46:28,2023-12-07 15:46:28,2023-12-19 15:46:28,128.33
117124,44617,38391,16555,93849,Returned,2020-08-06 09:42:22,2020-08-08 09:42:22,2020-08-14 09:42:22,2020-09-11 09:42:22,100.99
117125,44929,50810,19719,73400,Processing,2019-02-06 20:24:56,,,,93.57
117126,14536,69482,15166,119431,Complete,2019-07-20 15:35:06,2019-07-22 15:35:06,2019-07-23 15:35:06,,136.76
117127,24509,72575,19471,136712,Processing,2022-04-22 06:24:04,,,,116.47
117128,29720,5443,18256,66147,Shipped,2024-09-02 22:35:47,2024-09-05 22:35:47,,,27.34
117129,1194,121004,19569,109180,Shipped,2024-09-30 22:10:16,2024-10-02 22:10:16,,,144.53
117130,30310,17293,16155,119296,Shipped,2024-05-18 22:40:19,2024-05-20 22:40:19,,,13.39
117131,28318,42109,26890,125969,Complete,2019-06-17 23:13:41,2019-06-20 23:13:41,2019-06-22 23:13:41,,11.38
117132,39562,63282,28654,96154,Shipped,2021-03-20 09:14:18,2021-03-23 09:14:18,,,186.12
117133,1273,107783,20102,50799,Cancelled,2020-09-26 04:47:25,,,,86.57
117134,8546,6179,14071,140085,Returned,2022-11-02 11:56:04,2022-11-04 11:56:04,2022-11-06 11:56:04,2022-11-10 11:56:04,187.41
117135,33626,25014,21340,111461,Returned,2021-08-20 11:11:54,2021-08-21 11:11:54,2021-08-28 11:11:54,2021-09-06 11:11:54,151.45
117136,35730,93626,10770,125100,Complete,2021-08-25 00:48:44,2021-08-27 00:48:44,2021-08-28 00:48:44,,94.16
117137,20823,44899,17187,81116,Shipped,2019-05-14 00:11:45,2019-05-17 00:11:45,,,169.04
117138,35703,118741,20588,117101,Returned,2024-11-26 16:53:37,2024-11-28 16:53:37,2024-12-04 16:53:37,2025-01-02 16:53:37,95.88
117139,33744,54438,25992,140840,Shipped,2023-03-04 08:21:16,2023-03-05 08:21:16,,,35.75
117140,40067,39862,10620,136062,Cancelled,2020-06-03 16:31:40,,,,193.54
117141,42111,35885,23332,129345,Processing,2020-08-31 03:46:57,,,,125.43
117142,30465,73511,23061,51390,Processing,2023-10-08 22:05:21,,,,84.57
117143,32426,80930,16589,109603,Processing,2022-12-31 05:10:25,,,,60.03
117144,40499,64081,22071,63876,Processing,2021-07-24 22:49:42,,,,129.46
117145,28018,64300,25201,130207,Processing,2022-04-05 15:42:50,,,,175.08
117146,35460,41136,14302,127191,Cancelled,2020-12-21 15:51:33,,,,152.8
117147,44082,86042,12381,133811,Processing,2023-11-11 03:11:09,,,,25.22
117148,20266,41006,14972,120098,Processing,2019-05-04 05:08:11,,,,113.27
117149,19022,94162,28245,61195,Returned,2022-08-11 12:38:33,2022-08-14 12:38:33,2022-08-16 12:38:33,2022-09-10 12:38:33,177.81
117150,15819,45234,13947,138712,Processing,2019-11-19 04:00:16,,,,46.4
117151,49823,80619,18787,76965,Shipped,2019-10-06 21:19:16,2019-10-08 21:19:16,,,175.89
117152,27231,115335,11435,112373,Cancelled,2020-02-17 19:50:11,,,,35.19
117153,31233,65602,27557,146909,Complete,2019-08-08 21:06:26,2019-08-10 21:06:26,2019-08-17 21:06:26,,106.31
117154,17453,76932,10762,149741,Shipped,2020-10-16 12:51:27,2020-10-19 12:51:27,,,33.5
117155,46266,15374,19795,95908,Complete,2023-02-06 00:42:16,2023-02-07 00:42:16,2023-02-14 00:42:16,,139.56
117156,37789,70105,10186,129094,Cancelled,2024-02-25 04:25:12,,,,78.87
117157,29278,11702,18657,65831,Processing,2019-07-02 10:41:16,,,,6.45
117158,48398,98439,13849,107838,Cancelled,2022-01-20 02:01:31,,,,136.87
117159,4114,53140,24197,91567,Processing,2021-09-21 04:15:16,,,,128.42
117160,16286,47121,18801,134311,Returned,2019-03-24 09:03:41,2019-03-27 09:03:41,2019-04-01 09:03:41,2019-04-12 09:03:41,143.24
117161,42527,51117,21199,132574,Shipped,2022-12-20 03:41:43,2022-12-23 03:41:43,,,109.5
117162,11719,88518,16588,100931,Cancelled,2021-10-17 01:42:27,,,,150.37
117163,12017,28299,22043,110289,Returned,2020-03-06 12:23:48,2020-03-08 12:23:48,2020-03-12 12:23:48,2020-03-31 12:23:48,100.54
117164,2350,61594,17336,98604,Complete,2020-05-31 05:36:21,2020-06-02 05:36:21,2020-06-04 05:36:21,,6.87
117165,1706,36067,14518,90604,Cancelled,2023-02-10 12:55:41,,,,181.17
117166,28351,54293,20880,124930,Shipped,2019-05-11 09:47:58,2019-05-12 09:47:58,,,101.29
117167,43387,43880,28853,61326,Complete,2023-05-19 01:20:51,2023-05-22 01:20:51,2023-05-24 01:20:51,,96.86
117168,42569,87624,22162,121161,Cancelled,2021-03-24 20:16:43,,,,70.22
117169,44498,24388,20732,142404,Shipped,2021-12-21 22:55:34,2021-12-22 22:55:34,,,136.44
117170,7015,59852,28157,102001,Returned,2024-04-14 13:39:40,2024-04-16 13:39:40,2024-04-22 13:39:40,2024-05-21 13:39:40,139.1
117171,42523,83557,14214,149870,Processing,2023-07-14 10:51:33,,,,137.86
117172,3883,103385,28684,64439,Complete,2020-02-27 14:08:09,2020-02-28 14:08:09,2020-03-06 14:08:09,,147.41
117173,38060,13430,12582,106271,Returned,2021-04-26 23:07:25,2021-04-29 23:07:25,2021-05-01 23:07:25,2021-05-08 23:07:25,53.0
117174,41904,77354,21596,62115,Shipped,2021-01-18 06:16:29,2021-01-19 06:16:29,,,32.26
117175,34195,11209,24138,68364,Cancelled,2024-12-12 15:54:51,,,,69.24
117176,16401,16849,23374,118368,Complete,2023-06-13 21:29:04,2023-06-16 21:29:04,2023-06-19 21:29:04,,198.01
117177,30591,67973,12068,144273,Shipped,2021-06-19 14:03:55,2021-06-22 14:03:55,,,50.82
117178,30369,81752,10577,82859,Shipped,2023-12-07 03:44:05,2023-12-10 03:44:05,,,80.61
117179,13422,98274,28555,142280,Complete,2021-01-07 06:09:39,2021-01-10 06:09:39,2021-01-16 06:09:39,,184.64
117180,3910,2828,28760,142780,Returned,2022-06-14 07:04:38,2022-06-16 07:04:38,2022-06-19 07:04:38,2022-06-25 07:04:38,99.96
117181,44035,86555,10514,129530,Returned,2020-03-12 10:58:40,2020-03-15 10:58:40,2020-03-21 10:58:40,2020-04-03 10:58:40,170.81
117182,28528,110390,22875,86866,Cancelled,2019-12-12 20:05:57,,,,97.48
117183,45561,65236,15410,99182,Cancelled,2024-06-07 18:14:49,,,,79.44
117184,8063,77738,29307,102279,Returned,2023-12-28 03:10:46,2023-12-29 03:10:46,2024-01-04 03:10:46,2024-01-28 03:10:46,139.01
117185,22997,84127,26403,142875,Shipped,2021-11-18 02:13:21,2021-11-21 02:13:21,,,100.29
117186,44311,117507,28812,67068,Shipped,2020-07-10 02:10:55,2020-07-11 02:10:55,,,38.64
117187,9543,87467,16843,141119,Shipped,2020-09-04 00:46:56,2020-09-05 00:46:56,,,75.08
117188,25071,17348,16643,93766,Processing,2021-09-09 19:22:28,,,,80.64
117189,28743,66182,28172,136535,Shipped,2019-05-16 22:26:43,2019-05-18 22:26:43,,,46.98
117190,38953,11726,24710,130189,Complete,2019-06-21 06:21:06,2019-06-23 06:21:06,2019-06-26 06:21:06,,137.74
117191,5740,49524,19415,66247,Complete,2020-11-06 06:57:21,2020-11-08 06:57:21,2020-11-15 06:57:21,,43.25
117192,24370,84624,27587,128872,Shipped,2024-07-16 12:21:21,2024-07-17 12:21:21,,,120.31
117193,40757,32662,18977,99192,Cancelled,2021-08-13 03:55:36,,,,58.38
117194,40297,115311,12991,127733,Complete,2021-04-30 01:05:24,2021-05-01 01:05:24,2021-05-08 01:05:24,,135.64
117195,34062,33147,14548,105647,Cancelled,2020-03-28 14:10:15,,,,178.4
117196,38130,16633,23397,128649,Processing,2019-07-02 02:05:03,,,,153.06
117197,17254,108090,22710,131405,Returned,2024-07-15 19:39:18,2024-07-17 19:39:18,2024-07-22 19:39:18,2024-08-10 19:39:18,50.59
117198,10688,72431,16702,62342,Cancelled,2023-06-29 11:40:19,,,,179.71
117199,22247,63109,17527,58763,Processing,2022-05-16 02:11:17,,,,69.17
117200,33245,8074,19326,51755,Returned,2019-01-02 18:12:16,2019-01-04 18:12:16,2019-01-06 18:12:16,2019-01-12 18:12:16,152.66
117201,22254,60219,16472,78017,Shipped,2021-08-07 11:53:13,2021-08-08 11:53:13,,,178.31
117202,16505,50243,28728,108273,Cancelled,2022-11-07 15:35:48,,,,55.22
117203,2220,32497,18288,76607,Processing,2022-05-07 04:33:41,,,,89.38
117204,33457,82213,19627,142770,Shipped,2023-05-05 18:31:59,2023-05-08 18:31:59,,,50.5
117205,30629,98628,13796,85181,Cancelled,2023-02-05 23:17:47,,,,156.11
117206,42602,77995,25877,143245,Processing,2023-06-02 22:03:03,,,,135.75
117207,3220,75615,14112,74183,Processing,2019-05-27 12:37:59,,,,122.51
117208,7087,22840,24725,113115,Complete,2020-11-02 18:50:32,2020-11-03 18:50:32,2020-11-06 18:50:32,,77.12
117209,10419,93043,17158,134163,Returned,2023-11-15 22:06:10,2023-11-16 22:06:10,2023-11-22 22:06:10,2023-12-06 22:06:10,50.67
117210,9,123059,28402,50241,Complete,2019-06-01 10:16:37,2019-06-04 10:16:37,2019-06-10 10:16:37,,108.22
117211,739,86788,20112,117193,Shipped,2020-05-23 20:23:12,2020-05-26 20:23:12,,,39.8
117212,34862,80903,17423,70289,Complete,2019-09-02 02:05:35,2019-09-04 02:05:35,2019-09-09 02:05:35,,107.79
117213,49550,62796,27027,107320,Returned,2022-04-25 02:38:43,2022-04-27 02:38:43,2022-04-30 02:38:43,2022-05-05 02:38:43,158.21
117214,41271,103448,11576,89764,Returned,2019-07-11 18:44:38,2019-07-12 18:44:38,2019-07-17 18:44:38,2019-08-04 18:44:38,11.69
117215,15129,70714,17062,103207,Returned,2019-09-17 14:13:31,2019-09-18 14:13:31,2019-09-24 14:13:31,2019-10-18 14:13:31,72.73
117216,33105,72996,10754,53418,Shipped,2019-05-27 08:04:02,2019-05-28 08:04:02,,,186.98
117217,34386,38350,22738,61785,Cancelled,2020-03-11 21:53:29,,,,158.23
117218,42532,51153,10172,145790,Cancelled,2024-06-01 15:58:47,,,,21.61
117219,29265,43099,22242,100858,Complete,2022-03-16 19:05:38,2022-03-19 19:05:38,2022-03-24 19:05:38,,59.34
117220,31499,36738,18629,133049,Processing,2024-06-26 11:03:48,,,,104.85
117221,24962,72686,15719,57905,Processing,2019-03-02 17:58:29,,,,111.23
117222,4481,111970,25352,87780,Returned,2023-11-26 23:03:33,2023-11-29 23:03:33,2023-12-04 23:03:33,2023-12-26 23:03:33,47.26
117223,38673,60946,13733,108714,Shipped,2024-05-28 17:04:11,2024-05-29 17:04:11,,,94.96
117224,23683,89902,26840,66761,Returned,2023-09-28 11:07:44,2023-10-01 11:07:44,2023-10-05 11:07:44,2023-10-07 11:07:44,108.24
117225,41319,55057,16792,80253,Processing,2021-10-11 20:29:08,,,,162.58
117226,1819,15476,15996,106438,Returned,2021-11-21 12:56:39,2021-11-24 12:56:39,2021-11-28 12:56:39,2021-12-09 12:56:39,120.18
117227,3562,109668,28573,69823,Cancelled,2019-06-01 04:08:08,,,,147.67
117228,35740,73351,15385,142018,Complete,2020-11-08 03:23:10,2020-11-10 03:23:10,2020-11-17 03:23:10,,47.39
117229,31398,100282,17227,121284,Complete,2023-05-15 06:29:53,2023-05-18 06:29:53,2023-05-21 06:29:53,,18.25
117230,39818,39588,13674,86763,Processing,2024-02-12 16:24:14,,,,157.57
117231,10795,97849,21507,64449,Complete,2019-06-21 10:23:43,2019-06-23 10:23:43,2019-06-27 10:23:43,,151.19
117232,49841,55437,13649,101623,Cancelled,2021-04-02 11:55:55,,,,194.68
117233,19440,28212,14838,88252,Processing,2021-06-01 00:13:33,,,,125.76
117234,5177,15254,22418,60735,Shipped,2021-06-16 14:53:49,2021-06-19 14:53:49,,,98.18
117235,28607,46331,18655,122759,Complete,2019-12-12 18:28:15,2019-12-15 18:28:15,2019-12-22 18:28:15,,186.02
117236,38776,4711,26242,93207,Processing,2021-03-10 17:54:31,,,,9.83
117237,3471,113839,19780,127024,Cancelled,2019-03-31 19:49:54,,,,137.54
117238,17865,90798,21915,64023,Shipped,2020-03-02 13:47:32,2020-03-03 13:47:32,,,102.21
117239,11552,77583,20202,131748,Returned,2021-08-27 13:45:00,2021-08-30 13:45:00,2021-09-05 13:45:00,2021-09-16 13:45:00,67.77
117240,10625,115169,20697,138879,Returned,2019-06-08 20:43:11,2019-06-10 20:43:11,2019-06-17 20:43:11,2019-07-05 20:43:11,79.08
117241,172,90908,19439,63542,Returned,2019-07-07 02:44:27,2019-07-10 02:44:27,2019-07-16 02:44:27,2019-08-12 02:44:27,63.07
117242,41172,35904,15358,126505,Shipped,2020-11-27 18:48:38,2020-11-28 18:48:38,,,150.67
117243,21407,1461,13506,148949,Complete,2021-06-05 20:34:04,2021-06-07 20:34:04,2021-06-14 20:34:04,,68.49
117244,2781,55746,11451,66322,Cancelled,2024-06-11 15:33:48,,,,160.93
117245,17832,57856,27886,52065,Processing,2019-05-11 06:48:07,,,,20.84
117246,40411,114811,16576,138445,Processing,2019-12-24 09:42:43,,,,181.92
117247,44737,27269,27150,71756,Shipped,2019-07-27 17:51:08,2019-07-29 17:51:08,,,11.49
117248,3455,10531,13361,130016,Complete,2023-06-30 02:16:32,2023-07-01 02:16:32,2023-07-08 02:16:32,,45.88
117249,34701,53100,29484,114727,Shipped,2021-09-05 19:20:22,2021-09-08 19:20:22,,,34.44
117250,37247,76704,21968,62621,Cancelled,2020-09-10 08:09:51,,,,56.45
117251,22880,53254,11301,70608,Shipped,2020-06-20 10:26:35,2020-06-22 10:26:35,,,21.42
117252,38030,47913,26961,62665,Cancelled,2024-08-20 23:28:48,,,,45.91
117253,5693,19285,23428,111291,Shipped,2024-04-21 10:57:05,2024-04-23 10:57:05,,,177.67
117254,44412,38,28421,75823,Shipped,2020-01-28 06:29:41,2020-01-30 06:29:41,,,145.83
117255,34890,27383,21813,132248,Complete,2024-04-07 04:56:39,2024-04-08 04:56:39,2024-04-12 04:56:39,,138.45
117256,42327,95622,17515,70834,Cancelled,2019-10-20 23:32:47,,,,164.38
117257,16756,95226,13649,117272,Processing,2021-09-30 03:56:51,,,,136.07
117258,44481,80448,17407,136804,Complete,2019-10-25 11:29:27,2019-10-27 11:29:27,2019-10-30 11:29:27,,176.34
117259,11502,89351,10371,100316,Processing,2024-05-13 12:49:58,,,,102.61
117260,28726,119122,24729,59119,Cancelled,2020-04-04 00:34:23,,,,148.42
117261,22281,92376,17153,51724,Cancelled,2022-02-23 20:24:09,,,,50.31
117262,20370,119375,24667,133170,Complete,2020-01-15 06:27:46,2020-01-18 06:27:46,2020-01-21 06:27:46,,101.03
117263,191,112576,13950,136998,Cancelled,2024-08-19 18:21:31,,,,20.21
117264,36599,61500,13871,146617,Shipped,2019-03-07 16:59:52,2019-03-09 16:59:52,,,191.53
117265,28042,10029,15749,113818,Processing,2019-10-07 01:46:38,,,,84.81
117266,41262,9185,24800,55648,Complete,2020-10-23 15:13:18,2020-10-25 15:13:18,2020-10-26 15:13:18,,131.42
117267,42637,113174,26041,142249,Processing,2020-05-24 00:29:04,,,,154.12
117268,6487,122896,22145,60945,Processing,2022-07-16 03:18:14,,,,117.34
117269,21427,124182,29199,71399,Shipped,2023-12-22 08:24:45,2023-12-25 08:24:45,,,139.27
117270,22642,92746,28014,107513,Complete,2020-05-28 20:34:57,2020-05-31 20:34:57,2020-06-03 20:34:57,,105.61
117271,6229,65295,16774,71735,Cancelled,2022-01-16 15:02:37,,,,98.23
117272,33070,103599,11658,138878,Processing,2023-03-09 03:58:30,,,,104.15
117273,34671,58778,18676,131851,Complete,2021-09-27 20:38:32,2021-09-30 20:38:32,2021-10-07 20:38:32,,64.73
117274,23124,111422,25423,82828,Returned,2021-03-30 11:22:40,2021-03-31 11:22:40,2021-04-02 11:22:40,2021-04-30 11:22:40,56.84
117275,45831,96945,22594,121179,Complete,2021-07-16 05:03:46,2021-07-19 05:03:46,2021-07-23 05:03:46,,44.47
117276,10098,793,23557,67790,Cancelled,2024-11-08 04:14:21,,,,139.23
117277,26254,33931,19274,135707,Shipped,2021-02-06 02:22:41,2021-02-09 02:22:41,,,184.36
117278,18182,84992,28830,105099,Shipped,2021-01-10 15:14:45,2021-01-13 15:14:45,,,61.22
117279,46334,45090,18254,127091,Complete,2020-04-26 23:09:40,2020-04-28 23:09:40,2020-05-02 23:09:40,,195.98
117280,8686,32647,20015,55708,Processing,2022-10-06 22:24:50,,,,31.99
117281,15481,31267,15867,112182,Complete,2019-08-27 12:35:53,2019-08-29 12:35:53,2019-09-04 12:35:53,,180.6
117282,47202,29542,23680,67412,Returned,2021-12-27 06:31:58,2021-12-28 06:31:58,2022-01-02 06:31:58,2022-01-04 06:31:58,70.06
117283,9602,96071,28449,143646,Shipped,2021-03-12 18:53:36,2021-03-14 18:53:36,,,66.0
117284,30534,66551,21992,132471,Returned,2021-10-27 09:25:47,2021-10-29 09:25:47,2021-11-04 09:25:47,2021-11-28 09:25:47,194.74
117285,18487,79431,11032,53442,Cancelled,2020-03-18 13:19:25,,,,60.32
117286,18659,94600,13965,94837,Complete,2019-09-20 01:30:32,2019-09-22 01:30:32,2019-09-23 01:30:32,,131.23
117287,35329,37653,19547,137307,Cancelled,2019-10-25 06:11:29,,,,151.65
117288,10048,101524,14654,82361,Shipped,2022-01-10 02:35:41,2022-01-12 02:35:41,,,162.49
117289,33902,38129,18248,135948,Complete,2021-03-13 12:22:36,2021-03-16 12:22:36,2021-03-22 12:22:36,,100.38
117290,9223,51763,20986,51034,Shipped,2023-09-04 13:57:39,2023-09-07 13:57:39,,,190.96
117291,49646,41521,27963,67521,Shipped,2024-05-02 16:39:12,2024-05-05 16:39:12,,,162.48
117292,47911,53865,24255,137869,Processing,2020-12-01 09:54:46,,,,112.81
117293,22304,2397,19286,118628,Complete,2022-11-20 23:26:29,2022-11-23 23:26:29,2022-11-28 23:26:29,,171.69
117294,40748,57671,16095,140276,Cancelled,2020-04-26 17:04:38,,,,14.43
117295,28374,26279,17112,102948,Cancelled,2021-04-12 22:12:15,,,,113.6
117296,16688,76945,20680,108358,Cancelled,2023-01-27 19:48:50,,,,5.1
